,cmun,province,municipality,altitude,koppen_climate,age_score,economy_score,economy_score_area,closest_distance_airport,school_score_area
1493,22151,Huesca,Loscorrales,622.3267,Cfb,31.428571428571416,0.0,3.9872950819672126,33.1587955330502,5.0
1494,26028,La Rioja,Bergasa,659.4448,Cfa,0.8823529411764781,0.0,3.960531557377049,27.598580513938384,5.0
1495,17005,Girona,"Far d'Empordà, El",34.56885,Csa,32.747603833865824,0.0,6.803180673758865,43.46008138784229,5.0
1496,8016,Barcelona,Bagà,756.5488,Cfb,1.4213663457129826,7.65,6.491176470588235,83.61630640321758,5.0
1497,34206,Palencia,Villada,798.712,Csb,-12.60504201680672,0.0,0.16875,60.97681136076433,3.0
1498,32083,Ourense,"Veiga, A",882.0123,Csb,-32.466063348416284,0.0,1.8307692307692305,119.0030492532784,5.0
1499,17012,Girona,Avinyonet de Puigventós,68.95233,Csa,43.428063943161646,6.85,10.174824337748344,40.753143403506286,5.0
1500,32003,Ourense,"Arnoia, A",159.5033,Csb,-23.910788381742748,3.65,12.10249,41.149273181372806,5.0
1501,8093,Barcelona,Gisclareny,1322.767,Cfb,-36.66666666666667,0.0,3.125255102040816,85.18583423400405,4.0
1502,9258,Burgos,Pedrosa del Príncipe,772.689,Csb,-58.84146341463415,0.0,1.4064144736842106,49.00773320540232,4.0
1503,32020,Ourense,Cartelle,366.1181,Csb,-32.920000000000016,7.25,12.41982333333333,46.31109169450382,5.0
1504,17080,Girona,Gombrèn,913.7407,Cfb,19.03553299492385,0.0,6.155733944954129,67.71029223228848,4.0
1505,17088,Girona,Lladó,203.6406,Cfa,36.29227053140095,0.0,6.559958702531644,38.77026960454253,5.0
1506,25171,Lleida,"Pobla de Segur, La",513.2694,Cfa,18.074268813670717,8.1,4.789622641509434,107.8891981440118,5.0
1507,9441,Burgos,Villaldemiro,808.5146,Csb,-1.0989010989011092,0.0,1.3320400337837834,32.21962294770804,5.0
1508,17221,Girona,Vilafant,54.1561,Csa,26.501053370786508,38.0,25.66333429054054,40.98038555296831,5.0
1509,25161,Lleida,Conca de Dalt,502.1039,Cfa,-0.804597701149433,0.0,0.8160377358490566,108.31147042240684,5.0
1510,24203,León,Villabraz,847.0239,Csb,-18.94736842105264,0.0,1.0172535211267606,41.83963338475559,4.0
1511,34243,Palencia,Villoldo,790.9491,Csb,-24.92625368731564,0.0,1.654225352112676,63.101982318944735,4.0
1512,26029,La Rioja,Bergasillas Bajera,835.3159,Cfb,-52.63157894736841,0.0,3.8697625984251975,27.18935185964798,5.0
1513,17074,Girona,Fortià,5.550827,Csa,32.272159800249696,0.0,6.90682356115108,44.4992225182044,5.0
1514,25909,Lleida,"Vansa i Fórnols, La",1115.894,Cfb,-6.349206349206355,0.0,2.2703703703703706,94.813629719796,4.0
1515,8166,Barcelona,"Pobla de Lillet, La",854.4056,Cfb,-11.924119241192416,3.45,5.254205607476635,75.57274082099751,5.0
1516,47088,Valladolid,Melgar de Abajo,806.2461,Csb,-50.43859649122806,0.0,0.2634469696969697,57.10054163720813,3.0
1517,24168,León,Toral de los Guzmanes,744.2477,Csa,-17.46987951807229,0.0,2.57912922077922,39.18900716202903,5.0
1518,22002,Huesca,Abizanda,603.4579,Cfa,10.73619631901839,0.0,1.4996666666666665,46.29241443999335,3.0
1519,32007,Ourense,Baños de Molgas,513.4908,Csb,-33.455637091394266,3.5,10.869658088235294,79.12067972452577,5.0
1520,22051,Huesca,Bárcabo,718.25,Cfa,-37.29508196721312,0.0,1.42373417721519,36.8493640338852,4.0
1521,31169,Navarra,Milagro,294.1204,BSk,42.39250275633958,6.65,9.506626506024094,51.70586656608603,5.0
1522,34227,Palencia,Villanueva del Rebollar,840.0,Csb,-44.02985074626866,0.0,1.5675,59.74158523673736,4.0
1523,32079,Ourense,Taboadela,387.0332,Csb,-10.644728005372729,6.550000000000001,10.968827464788731,66.48546745261065,5.0
1524,24099,León,Matanza,832.1714,Csb,-19.71428571428572,0.0,0.7558098591549296,45.0542482064489,3.0
1525,26153,La Rioja,Torre en Cameros,1134.403,Cfb,-37.5,0.0,1.9357782467532472,29.47198041957777,5.0
1526,24088,León,Laguna de Negrillos,782.0,Csa,-26.313276026743083,2.3,2.24625850340136,38.89946776524032,5.0
1527,25061,Lleida,Cabó,722.8973,Cfb,2.197802197802204,0.0,2.0079166666666666,106.69792361492014,4.0
1528,17154,Girona,Sales de Llierca,266.1104,Cfa,-0.3184713375796235,0.0,6.0230546774193545,38.38319043262749,5.0
1529,24136,León,Roperuelos del Páramo,772.0,Csa,-35.55776892430279,0.0,1.3587412587412586,40.59021948697746,4.0
1530,25100,Lleida,Gósol,1425.53,Cfb,-0.9345794392523316,0.0,2.805459770114943,87.66795836700597,5.0
1531,17021,Girona,Beuda,330.3628,Cfa,52.92682926829268,0.0,6.058795440251572,37.59344131822393,5.0
1532,34902,Palencia,Valle del Retortillo,800.4486,Csb,7.988165680473372,0.0,1.5555755395683453,58.65222104187288,4.0
1533,26125,La Rioja,Rincón de Soto,291.5012,Cfa,35.65055762081785,12.35,11.658602150537636,45.852144191503086,5.0
1534,17182,Girona,Santa Llogaia d'Àlguema,42.30609,Csa,49.87499999999999,0.0,7.546181953642384,40.17818110140734,5.0
1535,36030,Pontevedra,Mondariz,117.1311,Csb,0.8785762559134866,7.4,27.511591379310342,14.490394358388953,5.0
1536,17200,Girona,Tortellà,278.4685,Cfa,20.893719806763293,0.0,6.420474032258065,38.57798092970835,5.0
1537,8099,Barcelona,Guardiola de Berguedà,736.9873,Cfb,10.567823343848588,0.0,3.1516203703703702,81.31886701749292,5.0
1538,17167,Girona,Sant Joan de les Abadesses,778.5472,Cfb,6.922620812333236,7.75,10.019690265486725,54.135219412121344,5.0
1539,26132,La Rioja,San Román de Cameros,841.6791,Cfb,-31.153846153846143,0.0,1.9544644654088053,28.35745143140634,5.0
1540,34046,Palencia,Cardeñosa de Volpejera,827.3951,Csb,13.333333333333345,0.0,1.5852739726027396,59.35459797605034,5.0
1541,36013,Pontevedra,Covelo,380.7574,Csb,-17.743271221532098,0.0,19.90908412698413,22.06546734210396,5.0
1542,17109,Girona,Montagut i Oix,278.7967,Cfa,29.84031936127744,0.0,6.775489833333333,39.28717790002124,5.0
1544,25910,Lleida,Josa i Tuixén,1182.531,Cfb,2.845528455284537,0.0,2.886280487804878,90.61408329651736,5.0
1545,9315,Burgos,Revillarruz,887.4633,Csb,69.34250764525994,0.0,1.1573924107142857,13.980320714595669,4.0
1546,17031,Girona,Cabanelles,186.2474,Cfa,34.46428571428572,0.0,6.758996739130436,36.928870800750346,5.0
1547,47091,Valladolid,Monasterio de Vega,772.8459,Csb,-33.125,0.0,0.2423913043478261,55.83019104340736,4.0
1548,17208,Girona,"Vall de Bianya, La",387.5479,Cfa,32.368225686711206,5.25,8.77920168067227,45.27184540560079,4.0
1549,26008,La Rioja,Aldeanueva de Ebro,347.0,Cfa,25.589535740604266,7.700000000000001,9.243279569892474,43.71984049559936,5.0
1550,26120,La Rioja,Quel,477.9927,Cfa,19.65630885122411,9.3,8.052803738317756,33.79644186599514,5.0
1551,8190,Barcelona,Saldes,1233.967,Cfb,-11.666666666666655,0.0,3.121907216494846,84.39216989059898,4.0
1552,22063,Huesca,Biscarrués,460.8647,Cfa,-20.744680851063837,0.0,4.1066666666666665,39.61686670065328,4.0
1554,9456,Burgos,Villaquirán de los Infantes,814.3567,Csb,-26.24113475177306,0.0,1.3201451986754966,34.886476971370115,5.0
1555,36031,Pontevedra,Mondariz-Balneario,62.12397,Csb,30.11049723756905,0.0,24.294250877192983,13.595275190294274,5.0
1556,17151,Girona,Riumors,3.91416,Csa,31.249999999999982,0.0,6.808854432624114,42.83407318012976,5.0
1557,9030,Burgos,"Ausines, Los",914.6774,Csb,-25.454545454545467,0.0,1.157893676470588,14.438694248563827,3.0
1558,26101,La Rioja,Muro en Cameros,1102.083,Cfb,-56.756756756756765,0.0,1.948430392156863,31.32664807031481,5.0
1559,24084,León,Izagre,783.4506,Csb,-71.94244604316546,0.0,0.3027777777777777,52.13578999535318,4.0
1560,17111,Girona,Navata,147.3417,Csa,29.16098226466576,3.7,8.61045921875,36.73214172607302,5.0
1561,8903,Barcelona,Sant Julià de Cerdanyola,967.7538,Cfb,3.6796536796536823,0.0,3.128240740740741,79.970692360666,5.0
1562,32047,Ourense,"Merca, A",488.3453,Csb,-17.560598246518815,5.95,10.59182986111111,59.92075182865099,5.0
1563,17036,Girona,Campdevànol,735.8078,Cfb,10.661538461538449,9.05,10.50903361344538,60.9189818512381,5.0
1564,17026,Girona,Borrassà,73.4845,Csa,37.08010335917312,0.0,7.46537483974359,38.12458435780889,5.0
1565,34204,Palencia,Villacidaler,793.0969,Csb,-91.30434782608695,0.0,0.2204044117647059,57.8975428471324,3.0
1566,17098,Girona,Maià de Montcal,222.8625,Cfa,21.61885245901638,0.0,6.546376355421686,35.634734759095274,5.0
1567,34059,Palencia,Cisneros,804.7203,Csb,-29.46635730858468,0.0,1.5096715328467152,56.8106537692406,3.0
1568,24042,León,Castilfalé,824.5781,Csb,-52.459016393442624,0.0,0.7635000000000001,45.34034116708861,4.0
1569,17046,Girona,Castellfollit de la Roca,299.2567,Cfa,13.410770855332617,0.0,6.642895101351352,39.522740742238746,5.0
1570,26081,La Rioja,Jalón de Cameros,869.4159,Cfb,-10.869565217391298,0.0,1.95503108974359,30.294720159450964,5.0
1571,17115,Girona,Ordis,97.83067,Csa,32.323232323232325,0.0,7.405808018867924,37.16722810952103,5.0
1572,47153,Valladolid,Santervás de Campos,767.0978,Csb,-51.388888888888886,0.0,0.2742424242424243,60.29877586337624,3.0
1573,26012,La Rioja,Almarza de Cameros,1069.351,Csb,31.25,0.0,1.655908116883117,35.441782416459006,5.0
1574,24002,León,Algadefe,740.688,Csa,7.45033112582783,0.0,0.97921875,41.74649783513962,5.0
1575,26107,La Rioja,Nieva de Cameros,1008.789,Csb,-39.080459770114935,0.0,1.590093987341772,39.43564004888595,4.0
1576,31064,Navarra,Cadreita,287.9483,BSk,32.96853625170999,4.050000000000001,8.507278481012658,57.858982751850654,5.0
1577,17226,Girona,Vilamalla,45.89511,Csa,29.180327868852476,11.4,13.180671915584416,39.03985600901243,5.0
1578,17010,Girona,Argelaguer,189.7633,Cfa,21.175166297117528,0.0,6.579804192546584,36.439095799347605,5.0
1579,9266,Burgos,Pineda de la Sierra,1207.499,Csb,-30.851063829787226,0.0,1.41385578125,30.8507504867669,3.0
1580,26021,La Rioja,Autol,447.7715,Cfa,43.40885684860969,8.45,8.481553398058253,37.29163049717724,5.0
1581,9034,Burgos,"Balbases, Los",811.7905,Csb,-24.01960784313725,0.0,1.3201451986754966,39.522490232165126,4.0
1582,9037,Burgos,Barbadillo de Herreros,1408.983,Csb,-37.01923076923077,0.0,0.3353030303030303,41.87042763801743,3.0
1583,34174,Palencia,Santoyo,795.4398,Csb,-23.95833333333333,0.0,1.5338435374149662,61.50847471201095,5.0
1584,22127,Huesca,Igriés,602.9488,Cfa,42.62516914749661,0.0,2.7493243243243244,17.973151233556322,4.0
1585,26072,La Rioja,Herce,592.4082,Cfb,-5.255255255255264,0.0,3.735541472868217,29.99986225828144,5.0
1586,34130,Palencia,Piña de Campos,764.0,Csb,-26.66666666666668,0.0,1.532046979865772,65.61655844549249,4.0
1587,17165,Girona,Sant Jaume de Llierca,212.891,Cfa,20.50528789659225,0.0,6.666965895061729,37.10756563261175,5.0
1588,36009,Pontevedra,"Cañiza, A",568.6797,Csb,1.7319873317498065,21.35,29.80129307692308,29.32993090916978,5.0
1589,17185,Girona,Sant Joan les Fonts,340.3424,Cfa,23.203351595230423,15.3,15.758322517730498,40.40238487115267,5.0
1590,26017,La Rioja,Arnedillo,671.225,Cfb,4.7563805104408345,0.0,3.2651787769784173,28.28722606712048,5.0
1591,9248,Burgos,Palazuelos de la Sierra,1107.045,Csb,-25.80645161290323,0.0,1.3165666158536584,20.70358914112528,3.0
1592,34241,Palencia,Villodre,766.6766,Csb,-43.75000000000001,0.0,1.4830065359477125,53.82607118560236,5.0
1593,25190,Lleida,Salàs de Pallars,544.2087,Cfa,18.502824858757062,0.0,0.8657407407407407,104.41690136710312,5.0
1594,9314,Burgos,Revilla del Campo,943.8928,Csb,-56.91489361702128,0.0,1.157893676470588,17.317654325169126,3.0
1595,25155,Lleida,Organyà,551.4544,Cfb,7.540173053152031,0.0,1.825378787878788,100.15082911309383,5.0
1596,47140,Valladolid,Saelices de Mayorga,769.856,Csb,-74.32432432432432,0.0,0.3094444444444444,55.91356260008208,4.0
1597,34009,Palencia,Amayuelas de Arriba,787.3027,Csb,-34.21052631578948,0.0,1.574310344827586,63.17647439202038,5.0
1598,26136,La Rioja,Santa Eulalia Bajera,633.9897,Cfb,23.89380530973451,0.0,3.629773308270677,29.57640512097589,5.0
1599,26077,La Rioja,Hornillos de Cameros,1145.726,Cfb,-49.99999999999999,0.0,2.3598042207792203,28.969793852935936,4.0
1600,17052,Girona,Siurana,30.35726,Csa,18.079096045197744,0.0,6.7965130794701984,39.2122536227442,5.0
1601,32027,Ourense,Cortegada,144.2422,Csb,-20.91087169441723,3.45,13.59539338235294,38.1537147118896,5.0
1602,9206,Burgos,Mazuela,823.2963,Csb,-36.842105263157904,0.0,1.2602704838709675,29.446534153996996,4.0
1603,17162,Girona,Sant Ferriol,195.0925,Cfa,30.50847457627119,0.0,6.779306398809524,34.96528331448284,5.0
1604,24124,León,Quintana del Marco,747.4242,Csa,-62.14057507987222,0.0,1.1616906474820143,45.58389993368636,4.0
1605,9250,Burgos,Pampliega,807.5865,Csb,-26.034482758620697,0.0,1.3201451986754966,34.39104414772868,5.0
1606,34099,Palencia,Manquillos,776.0267,Csb,20.689655172413808,0.0,1.6293706293706294,59.784755850272894,5.0
1607,22087,Huesca,Castigaleu,836.4407,Cfb,24.418604651162795,0.0,0.5764492753623188,75.41419153426067,3.0
1608,32036,Ourense,Xunqueira de Ambía,541.0165,Csb,-28.328402366863894,0.0,9.074807971014492,73.98329971754686,5.0
1609,8293,Barcelona,Vallcebre,1127.919,Cfb,2.205882352941188,0.0,3.085096153846154,79.49859667337323,5.0
1610,34180,Palencia,Támara de Campos,792.7064,Csb,-18.24324324324324,0.0,1.532046979865772,65.84425824488481,4.0
1611,25908,Lleida,Fígols i Alinyà,638.1115,Cfb,-2.4590163934426243,0.0,1.798134328358209,98.85794706105976,5.0
1612,9236,Burgos,Olmillos de Muñó,807.4762,Csb,-28.75,0.0,1.299617927631579,31.224204473893163,5.0
1613,34159,Palencia,San Cebrián de Campos,790.2224,Csb,-1.9559902200489037,0.0,1.6293706293706294,60.70148290432251,5.0
1614,50033,Zaragoza,Ardisa,422.0101,Cfa,-41.44736842105264,0.0,4.4,38.90034441698558,3.0
1616,9108,Burgos,Cogollos,887.1991,Csb,48.59675036927622,0.0,1.1474067365269462,18.226940765462896,4.0
1617,17019,Girona,Besalú,153.8543,Cfa,24.21420256111757,9.15,11.661529437869824,33.695917581530324,5.0
1618,22142,Huesca,Lascuarre,639.2742,Cfb,-7.7777777777777715,0.0,1.1963815789473686,70.2493254107401,3.0
1619,26115,La Rioja,Pinillos,1009.915,Csb,-39.47368421052632,0.0,1.6928279605263157,36.972680048491306,4.0
1620,9472,Burgos,Villazopeque,782.1231,Csb,-36.53846153846153,0.0,1.3289461666666664,36.8590208940121,5.0
1621,26035,La Rioja,Cabezón de Cameros,933.9756,Cfb,54.54545454545455,0.0,1.926216118421053,33.51748518400459,4.0
1622,22080,Huesca,Capella,506.7932,Cfa,2.865329512893993,0.0,1.8933544303797467,60.510704390431286,5.0
1623,9249,Burgos,Palazuelos de Muñó,786.5093,Csb,-23.148148148148152,0.0,1.337865268456376,34.96393336108364,5.0
1624,17170,Girona,Vallfogona de Ripollès,948.5323,Cfb,8.558558558558573,0.0,6.885537190082645,50.29842262061917,5.0
1625,17225,Girona,Vilamacolum,6.0,Csa,38.739946380697056,0.0,7.387403275862069,40.75071509097053,5.0
1626,31249,Navarra,Valtierra,270.1983,BSk,16.034271725826194,5.0,9.504513888888887,63.22999799414463,5.0
1627,24046,León,Castrocalbón,809.9485,Csb,-31.47540983606558,0.0,1.2284000000000002,51.26227670102749,4.0
1629,24178,León,Valdemora,777.129,Csb,-51.63934426229508,0.0,0.671078431372549,47.70577945446523,4.0
1630,26122,La Rioja,"Rasillo de Cameros, El",1098.583,Csb,-6.603773584905667,0.0,1.5776003378378378,43.04011736129987,5.0
1631,34127,Palencia,Perales,777.6556,Csb,-47.47899159663866,0.0,1.661619718309859,58.279384408201146,5.0
1632,17075,Girona,Garrigàs,106.7004,Csa,41.80851063829788,0.0,7.419098566878981,36.125482042080414,5.0
1633,22160,Huesca,Naval,605.8396,Cfa,11.580882352941174,0.0,1.7790123456790123,40.96116983795636,3.0
1634,22117,Huesca,Graus,457.7887,Cfa,11.398040961709697,13.0,8.311075949367089,55.79139879479697,5.0
1635,34017,Palencia,Astudillo,788.4464,Csb,-15.895953757225428,2.85,2.949149659863946,58.36018045384249,5.0
1636,9447,Burgos,Villamiel de la Sierra,1149.774,Csb,-82.55813953488372,0.0,1.2567821428571426,24.69935807070138,2.0
1638,47198,Valladolid,Villacarralón,790.7327,Csb,-44.77611940298509,0.0,0.1807692307692307,55.8027465355638,3.0
1639,26121,La Rioja,Rabanera,973.8629,Cfb,-48.38709677419356,0.0,1.888050974025974,33.08684748017125,5.0
1640,9162,Burgos,Hontoria de la Cantera,942.0605,Csb,25.287356321839084,0.0,1.1713368975903613,18.43892563489307,3.0
1641,17149,Girona,Riudaura,578.0961,Cfb,43.371212121212125,0.0,6.878541666666667,43.49665084172023,5.0
1642,26098,La Rioja,Munilla,801.2989,Cfb,-6.632653061224502,0.0,2.624026736111112,30.1498046703654,5.0
1643,47187,Valladolid,Vega de Ruiponce,751.2102,Csb,-44.44444444444446,0.0,0.2681481481481482,57.6290073080912,3.0
1644,17178,Girona,Sant Pere Pescador,7.999541,Csa,40.25826914363389,5.0,9.907681643356645,41.37749462373347,5.0
1645,32068,Ourense,Ramirás,364.6565,Csb,-33.233532934131745,5.15,10.92414527027027,50.39759584419399,5.0
1646,8216,Barcelona,Sant Jaume de Frontanyà,1074.112,Cfb,7.6923076923077,0.0,5.864999999999999,69.01350591745508,4.0
1647,17058,Girona,Crespià,134.7197,Cfa,34.462151394422335,0.0,6.976657424242424,31.9229991901708,5.0
1648,9275,Burgos,Presencio,812.668,Csb,-23.076923076923077,0.0,1.2269684782608694,29.68444572169785,4.0
1649,17136,Girona,Pontós,90.42199,Csa,32.17993079584774,0.0,7.607089351851852,34.17002415203467,5.0
1650,26119,La Rioja,Préjano,705.9279,Cfb,-0.681818181818187,0.0,3.67547125984252,32.41886330364291,5.0
1651,25215,Lleida,Talarn,543.7527,Cfa,62.107208872458415,0.0,0.8657407407407407,101.32917509786252,5.0
1652,24902,León,Villaornate y Castro,737.9659,Csa,-24.57386363636364,0.0,0.8121118012422363,45.81842045138815,4.0
1653,24047,León,Castrocontrigo,915.0,Csb,-49.77578475336323,0.0,0.7765624999999999,63.05028958803241,4.0
1654,9417,Burgos,Vallejera,809.662,Csb,-47.43589743589743,0.0,1.457843137254902,47.70360641585094,3.0
1656,26181,La Rioja,Zarzosa,937.8779,Cfb,-17.857142857142847,0.0,2.513917905405405,30.977543454438287,4.0
1657,22047,Huesca,Banastás,534.7084,Cfa,17.173252279635264,0.0,2.7126666666666663,15.98087484705681,5.0
1658,22214,Huesca,Secastilla,603.276,Cfa,-7.770270270270274,0.0,1.880555555555555,49.69076727788193,4.0
1659,8080,Barcelona,Fígols,1165.989,Cfb,-5.952380952380935,0.0,3.617025862068966,76.61710703588061,5.0
1660,24211,León,Villamandos,727.7506,Csa,-19.56521739130435,0.0,0.8465408805031448,45.85483972107372,5.0
1661,24005,León,"Antigua, La",753.6923,Csa,-45.565749235474016,0.0,0.8745065789473685,45.70353241671438,4.0
1662,32086,Ourense,Viana do Bolo,703.6934,Csb,-26.132213294375468,7.199999999999999,6.580555555555556,125.45122044670524,5.0
1663,34035,Palencia,Boadilla de Rioseco,783.1019,Csb,-35.64356435643565,0.0,0.1856617647058823,53.1680915126531,3.0
1664,9448,Burgos,Villangómez,845.0154,Csb,-24.891774891774894,0.0,1.1669254629629628,23.294723320633768,4.0
1666,32092,Ourense,Vilariño de Conso,796.0936,Csb,-34.31372549019608,0.0,3.2085714285714286,120.59802956175976,5.0
1667,17065,Girona,Esponellà,124.58,Cfa,18.60730593607306,0.0,7.128906475903614,30.876870515160387,5.0
1668,26118,La Rioja,Pradillo,884.1365,Csb,-35.15625,0.0,1.599211301369863,41.14696776691376,4.0
1669,24074,León,Fuentes de Carbajal,805.9653,Csb,-64.4736842105263,0.0,0.7871835443037974,48.905966447158335,4.0
1670,31032,Navarra,Arguedas,266.3666,BSk,24.23780487804879,7.2,10.254545454545454,65.46300414455975,5.0
1672,26112,La Rioja,Ortigosa de Cameros,1061.807,Csb,-37.03703703703704,0.0,1.6401407801418442,44.88269152764561,5.0
1673,25163,Lleida,"Coma i la Pedra, La",961.528,Cfb,7.597173144876336,0.0,3.042058823529412,84.29861912115678,5.0
1674,17198,Girona,Torroella de Fluvià,9.374322,Csa,43.44155844155844,0.0,7.223983053691274,38.10418078354318,5.0
1675,22905,Huesca,Lupiñén-Ortilla,464.1017,Cfa,11.461318051575924,0.0,3.1503968253968253,24.36999863473406,5.0
1676,26082,La Rioja,Laguna de Cameros,1043.967,Cfb,-64.78260869565219,0.0,1.7900656666666668,36.649975734450976,4.0
1677,9041,Burgos,Barrio de Muñó,782.927,Csb,-12.5,0.0,1.3289461666666669,37.52945816757658,5.0
1678,47211,Valladolid,Villalba de la Loma,769.6681,Csb,35.344827586206875,0.0,0.3022727272727273,58.92807901693079,4.0
1679,17175,Girona,Sant Miquel de Fluvià,30.44114,Csa,29.345238095238106,0.0,7.408851107594937,35.65742390787796,5.0
1680,17119,Girona,Palau de Santa Eulàlia,81.56111,Csa,28.30882352941177,0.0,8.111170652173914,34.577292699734585,5.0
1681,25077,Lleida,Coll de Nargó,562.6977,Cfb,18.01029159519726,0.0,1.910074626865672,97.6422005688784,5.0
1682,8057,Barcelona,Castell de l'Areny,968.3701,Cfb,10.14492753623189,0.0,4.94375,73.63240438343233,5.0
1683,34011,Palencia,Amusco,773.6923,Csb,-4.501216545012156,0.0,1.574310344827586,60.33502984331143,4.0
1684,22090,Huesca,Colungo,592.0106,Cfa,0.3816793893129784,0.0,3.524683544303798,33.356625592156966,5.0
1685,9381,Burgos,Tinieblas de la Sierra,1117.56,Csb,-110.0,0.0,1.2263146969696967,29.361527722638822,2.0
1686,9406,Burgos,Valdorros,902.2606,Csb,50.26595744680851,0.0,1.161314696969697,21.4706884190628,3.0
