cmun,municipality,province,autonomous_community,altitude,longitude,latitude,0-17,18-24,25-34,35-54,55+,male,female,total_population,n_industry,n_construction,n_info_communications,n_financial_insurance,n_real_estate,n_professional_technical,n_eduation_health_social,n_other,nearest_airport,closest_distance_airport,nearest_train_station,closest_distance_train,closest_distance_hospital,nearest_hospital,closest_distance_school,nearest_school,koppen_climate,description,number_of_houses,vdsl_30mbps,fixed_wireless,ftth,hfc,reception_30mbps,reception_100mbps,reception_1gbps,4g,5g,"5g_3,5ghz",count_of_stations,suburban_train
45023,Burguillos de Toledo,Toledo,Castilla La Mancha,679.2315,-3.992624,39.79657,861,299,383,1363,838,1940,1804,3744,9.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,66.15285284833506,Toledo,7.476440231130338,7.428414808257341,Hospital Provincial Nuestra Señora De La Misericordia,3.242522527736085,CEIP Cardenal Tavera,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",1791.0,0.05,0.3,0.98,0.0,1.0,0.99,0.99,1.0,0.71,0.5,,
45024,Burujón,Toledo,Castilla La Mancha,501.4543,-4.298384,39.90132,240,98,137,372,482,672,657,1329,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,68.03684412826483,Torrijos,8.718997341538312,22.757174527040405,Complejo Hospitalario De Toledo,16.618159789349114,Colegio Público Nuestra Señora de la Natividad,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",879.0,0.09,0.98,0.94,0.0,1.0,0.94,0.93,1.0,0.0,0.0,,
45025,Cabañas de la Sagra,Toledo,Castilla La Mancha,551.0,-3.947354,40.00811,403,186,261,682,603,1082,1053,2135,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,42.55859988196719,Illescas,15.396087243009507,16.925122757912547,Hospital Virgen De La Salud,7.560806029021634,colegio Nuestra Señora de las Angustias,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",928.0,0.06,0.86,0.99,0.0,1.0,0.98,0.99,1.0,1.0,0.0,1.0,0.0
45026,Cabañas de Yepes,Toledo,Castilla La Mancha,706.7368,-3.53536,39.88974,45,13,33,92,123,164,142,306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,57.48268372523945,Ocaña,9.325083462016863,19.684809270372757,Hospital Universitario Del Tajo,15.97770905236244,EI Arco Iris Mirador,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",373.0,0.0,0.91,0.97,0.0,1.0,0.0,0.97,1.0,0.0,0.0,,
45027,Cabezamesada,Toledo,Castilla La Mancha,736.1016,-3.102188,39.81621,29,9,27,98,182,196,149,345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,84.74182609845845,Santa Cruz De La Zarza,18.65778697962633,47.69585296058147,Hospital General La Mancha Centro,28.095600185040887,Colegio Rural Agrupado Segóbriga,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",621.0,0.08,1.0,0.98,0.0,0.99,0.99,0.99,1.0,1.0,0.0,,
45028,Calera y Chozas,Toledo,Castilla La Mancha,394.1816,-4.978609,39.88144,848,311,479,1462,1668,2393,2375,4768,35.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,115.32201742144116,Talavera De La Reina,16.342848494573456,15.874866405721985,"Clínica Marazuela, S.A.",10.272061962257808,Colegio de Educación Infantil y Primaria D. Andrés Arango,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",3028.0,0.05,0.55,0.94,0.0,0.99,0.94,0.89,1.0,0.0,0.0,1.0,0.0
45029,Caleruela,Toledo,Castilla La Mancha,374.1803,-5.255383,39.8748,12,11,23,42,113,104,97,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Salamanca ,121.31070842108552,Oropesa De Toledo,7.888361813863743,26.181448921356072,Hospital Campo Arañuelo,8.363254063048117,IES Alonso de Orozco,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",364.0,0.14,1.0,0.98,0.0,0.99,0.98,0.98,1.0,0.0,0.0,,
45030,Calzada de Oropesa,Toledo,Castilla La Mancha,351.9175,-5.278959,39.89803,34,34,68,133,249,286,232,518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Salamanca ,118.4331074106321,Oropesa De Toledo,8.361324971449264,24.144709238140543,Hospital Campo Arañuelo,9.366992727412509,IES Alonso de Orozco,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",837.0,0.07,0.94,0.91,0.0,1.0,0.9,0.87,1.0,0.07,0.0,1.0,0.0
45031,Camarena,Toledo,Castilla La Mancha,575.9206,-4.119881,40.09217,916,330,503,1516,1369,2411,2223,4634,19.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,42.04486274815618,Torrijos,18.76291692048267,25.55613936926741,Hospital Virgen De La Salud,18.73144582870472,E MUN.MUSICA El Álamo,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",2835.0,0.08,0.99,0.91,0.0,0.97,0.9,0.91,1.0,1.0,0.0,,
45032,Camarenilla,Toledo,Castilla La Mancha,509.2571,-4.074731,40.01769,77,33,52,174,269,306,299,605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,46.3038372499541,Toledo,18.08077360876777,16.587949623113055,Hospital Virgen De La Salud,17.349790883455608,Centro de los oficios Carlos III,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",354.0,0.08,1.0,0.0,0.0,0.99,0.0,0.0,1.0,0.01,0.0,,
45033,"Campillo de la Jara, El",Toledo,Castilla La Mancha,651.1703,-5.054873,39.58957,31,8,34,85,167,171,154,325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,138.86798773054116,Oropesa De Toledo,38.558766368052666,45.78232963164082,"Clínica Marazuela, S.A.",17.873564211237042,C.R.A. La Jara,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",554.0,0.09,0.98,0.99,0.0,1.0,0.99,0.97,1.0,0.98,0.0,,
45034,Camuñas,Toledo,Castilla La Mancha,672.9465,-3.459021,39.42896,306,117,181,463,682,919,830,1749,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,108.2105243300551,Quero,18.590211013129128,20.96753171312818,Hospital General La Mancha Centro,22.651295443094323, ,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",1208.0,0.1,0.22,0.95,0.0,1.0,0.93,0.82,1.0,0.06,0.0,,
45035,Cardiel de los Montes,Toledo,Castilla La Mancha,407.2493,-4.656812,40.06345,41,23,33,108,187,210,182,392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,81.66579975252779,Montearagon,11.42792183909018,16.869024243172863,Hospital General Nuestra Señora Del Prado,17.133071764635257,Centros Genios,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",637.0,0.0,0.98,0.38,0.0,0.96,0.4,0.38,1.0,0.04,0.0,,
45036,Carmena,Toledo,Castilla La Mancha,562.0,-4.401387,39.95778,100,59,104,213,373,434,415,849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,69.6973552139245,Erustes,7.419834762258786,32.75432065555177,Hospital Virgen De La Salud,12.295471697338847,Colegio Público Don Álvaro de Luna,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",730.0,0.05,0.28,0.98,0.0,0.99,0.97,0.94,1.0,0.0,0.0,,
45037,"Carpio de Tajo, El",Toledo,Castilla La Mancha,482.838,-4.45466,39.88752,229,128,180,470,863,945,925,1870,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,78.32154881772563,Erustes,7.436464518498758,31.33146533936573,Hospital General Nuestra Señora Del Prado,21.087138468817702,Colegio Público Don Álvaro de Luna,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",1535.0,0.03,0.85,0.99,0.0,1.0,1.0,0.99,1.0,0.99,0.0,,
45038,Carranque,Toledo,Castilla La Mancha,660.4978,-3.901091,40.1697,1166,439,445,2088,1281,2782,2637,5419,24.0,93.0,7.0,10.0,7.0,29.0,29.0,29.0,Aeropuerto de Madrid - Cuatro vientos,24.39481454260956,Illescas,7.379842092714779,11.408284564014265,Hospital Universitario Infanta Cristina,4.218960902441566,EEI-CN El Trébol,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",2745.0,0.08,0.94,0.96,0.0,0.97,0.91,0.9,1.0,0.98,0.0,,
45039,Carriches,Toledo,Castilla La Mancha,553.2783,-4.456778,39.96407,45,12,29,73,111,140,130,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,72.88072368076463,Erustes,3.08611108823968,29.934214539236613,Hospital General Nuestra Señora Del Prado,13.531786353564064,Colegio Público Don Álvaro de Luna,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",280.0,0.0,0.0,0.96,0.0,0.9,0.9,0.98,1.0,0.0,0.0,,
45040,"Casar de Escalona, El",Toledo,Castilla La Mancha,466.5611,-4.523818,40.04669,357,160,241,645,720,1103,1020,2123,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,72.44871196183028,Erustes,11.224719257072458,25.84190098766299,Hospital General Nuestra Señora Del Prado,13.344042475180668,Colegio Público Don Álvaro de Luna,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",3184.0,0.02,0.93,0.86,0.0,0.94,0.86,0.84,1.0,1.0,0.0,,
45041,Casarrubios del Monte,Toledo,Castilla La Mancha,616.3093,-4.0358,40.18575,1418,535,796,2546,1879,3717,3457,7174,80.0,114.0,0.0,0.0,24.0,59.0,18.0,51.0,Aeropuerto de Madrid - Cuatro vientos,29.597435348595475,Illescas,17.98908601761814,19.746366781118933,Hospital Universitario De Móstoles,6.11390043361977,E MUN.MUSICA El Álamo,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",4963.0,0.05,0.98,0.95,0.0,0.98,0.96,0.95,1.0,0.98,0.0,,
45042,Casasbuenas,Toledo,Castilla La Mancha,687.2794,-4.12657,39.76075,15,5,21,47,105,97,96,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,73.71818008171674,Toledo,14.995892617539862,14.51609518107158,Complejo Hospitalario De Toledo,5.57420602642388,Colegio Público Nuestra Señora de la Natividad,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",225.0,0.0,0.81,0.94,0.0,0.93,0.93,0.0,1.0,1.0,0.0,,
45043,Castillo de Bayuela,Toledo,Castilla La Mancha,549.2681,-4.685131,40.10114,89,48,119,199,482,481,456,937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,82.22915681462824,Montearagon,15.923704233819924,18.36931694505955,Hospital General Nuestra Señora Del Prado,18.52965002751904,Centros Genios,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",921.0,0.05,1.0,0.92,0.0,0.99,0.92,0.87,1.0,1.0,0.0,,
45045,Cazalegas,Toledo,Castilla La Mancha,440.9979,-4.67746,40.01085,376,161,210,652,724,1101,1022,2123,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,85.84987255461863,Montearagon,6.150004358110527,12.19636793056686,Hospital General Nuestra Señora Del Prado,12.550189319629537,Centros Genios,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",1357.0,0.08,0.45,0.94,0.0,0.98,0.93,0.93,1.0,0.84,0.0,,
45046,Cebolla,Toledo,Castilla La Mancha,428.8371,-4.569388,39.9479,586,267,332,899,1154,1609,1629,3238,10.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,81.65594006311817,Montearagon,6.746408284228439,20.40235674318325,Hospital General Nuestra Señora Del Prado,20.84899248631509,Centros Genios,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",1875.0,0.1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,
45047,Cedillo del Condado,Toledo,Castilla La Mancha,647.5012,-3.922378,40.1137,983,310,479,1617,1037,2309,2117,4426,26.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,30.82774823720716,Illescas,6.869755169067462,16.6045922955158,Hospital Universitario Infanta Cristina,4.654858864106247,CP Nuestra Señora del Consuelo,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",2428.0,0.15,0.89,0.98,0.0,0.96,0.87,0.88,1.0,0.97,0.0,,
45048,"Cerralbos, Los",Toledo,Castilla La Mancha,465.1712,-4.568843,39.9848,44,24,38,87,240,230,203,433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,79.31735956152302,Montearagon,7.150304591959082,20.476501771386275,Hospital General Nuestra Señora Del Prado,19.251603301302808,Colegio Público Don Álvaro de Luna,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",387.0,0.05,1.0,0.99,0.0,0.99,0.99,0.99,1.0,0.01,0.0,,
45049,Cervera de los Montes,Toledo,Castilla La Mancha,536.5416,-4.810708,40.05247,68,34,40,169,186,259,238,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,94.18519780183432,Talavera De La Reina,9.188605487683713,9.732996936517493,Hospital General Nuestra Señora Del Prado,9.616739202707627,Centros Genios,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",382.0,0.14,0.87,0.93,0.0,0.98,0.96,0.96,1.0,0.16,0.0,,
45050,Ciruelos,Toledo,Castilla La Mancha,708.9604,-3.61703,39.93629,118,55,84,239,206,371,331,702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,50.308919178969546,Ontigola,8.145455084796676,13.442083920887828,Hospital Universitario Del Tajo,7.620635743255999,CEPA.EP Dulce Chacón,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",472.0,0.0,1.0,0.99,0.0,1.0,1.0,1.0,1.0,0.99,0.0,,
45051,Cobeja,Toledo,Castilla La Mancha,508.5462,-3.857,40.02474,552,224,364,840,687,1391,1276,2667,12.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,38.89164399877899,Illescas,10.747199596613068,21.3197595227022,Hospital Universitario Del Tajo,0.509625957635136,Colegio,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",1108.0,0.06,1.0,1.0,0.0,1.0,1.0,0.99,1.0,1.0,0.0,,
45052,Cobisa,Toledo,Castilla La Mancha,676.1328,-4.024558,39.80434,844,559,393,1390,1324,2275,2235,4510,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,66.11161426943023,Toledo,6.543178903189553,6.383723306646365,Hospital Provincial Nuestra Señora De La Misericordia,0.3865119509358553,CEIP Cardenal Tavera,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",2012.0,0.0,0.79,0.99,0.0,0.99,0.99,0.99,1.0,0.98,0.96,,
45053,Consuegra,Toledo,Castilla La Mancha,709.5399,-3.60672,39.46046,1640,737,998,2688,3733,4958,4838,9796,75.0,124.0,5.0,12.0,17.0,76.0,30.0,64.0,Aeropuerto de Madrid - Cuatro vientos,102.20297404743977,Quero,29.711272387955635,34.116136547307086,Hospital General La Mancha Centro,11.319564052291728, ,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",5498.0,0.02,0.66,0.95,0.0,0.96,0.95,0.91,1.0,0.93,0.0,,
45054,Corral de Almaguer,Toledo,Castilla La Mancha,705.971,-3.166829,39.76015,891,407,551,1505,1975,2817,2512,5329,23.0,29.0,0.0,8.0,0.0,13.0,9.0,19.0,Aeropuerto de Madrid - Cuatro vientos,85.88882128630507,Villacañas,20.77572211278924,40.65033773307235,Hospital General La Mancha Centro,34.88009744494724,EEI-CN Villamanrique de Tajo,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",3704.0,0.03,0.99,0.98,0.0,0.99,0.98,0.98,1.0,1.0,0.0,,
45055,Cuerva,Toledo,Castilla La Mancha,773.9889,-4.211058,39.66404,181,97,123,359,520,669,611,1280,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,86.47353041412116,Toledo,27.89527653692743,27.46701354087842,Complejo Hospitalario De Toledo,17.0072861807247,Colegio Público Nuestra Señora de la Natividad,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",985.0,0.02,0.83,0.89,0.0,1.0,0.85,0.0,1.0,0.0,0.0,,
45056,Chozas de Canales,Toledo,Castilla La Mancha,544.3453,-4.041364,40.09974,1165,468,532,1675,1022,2511,2351,4862,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,37.15282692116001,Illescas,17.129907490746326,25.35411513671813,Hospital Virgen De La Salud,14.116232306040922,CP Nuestra Señora del Consuelo,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",2189.0,0.01,1.0,0.99,0.0,1.0,1.0,0.99,1.0,1.0,0.0,,
45057,Chueca,Toledo,Castilla La Mancha,742.0029,-3.942378,39.7324,33,21,25,57,113,124,125,249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,72.12549030511356,Toledo,15.587652341698876,15.589412039640091,Hospital Provincial Nuestra Señora De La Misericordia,10.91940163392296,CEIP Cardenal Tavera,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",178.0,0.0,0.0,0.96,0.0,1.0,0.0,0.0,1.0,0.39,0.0,,
45058,Domingo Pérez,Toledo,Castilla La Mancha,497.8713,-4.505118,39.97594,41,24,23,100,208,204,192,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,75.37806480347017,Erustes,3.294965654385576,25.831120175188925,Hospital General Nuestra Señora Del Prado,15.286178764079978,Colegio Público Don Álvaro de Luna,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",582.0,0.0,0.87,0.99,0.0,1.0,0.99,0.99,1.0,0.02,0.0,,
45059,Dosbarrios,Toledo,Castilla La Mancha,709.6131,-3.476729,39.88408,396,172,247,635,786,1150,1086,2236,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,60.07938416842333,Ocaña,8.980326407817788,22.38114354966531,Hospital Universitario Del Tajo,18.67926307177891,CEE Vega Laureana Internacional School,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",1435.0,0.1,0.79,0.99,0.0,1.0,0.99,0.99,1.0,0.0,0.0,,
45060,Erustes,Toledo,Castilla La Mancha,536.0446,-4.497182,39.95658,41,17,12,73,87,121,109,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,76.1148817065739,Erustes,1.1363602775607011,26.499433382139568,Hospital General Nuestra Señora Del Prado,16.30812275508556,Colegio Público Don Álvaro de Luna,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",233.0,0.0,0.95,0.91,0.0,0.98,0.98,0.98,1.0,0.0,0.0,1.0,0.0
45061,Escalona,Toledo,Castilla La Mancha,463.5558,-4.403674,40.1686,584,276,377,1135,1435,1945,1862,3807,13.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,57.19647097451837,Torrijos,23.435292518275578,41.18875057207594,Hospital General Nuestra Señora Del Prado,11.605594430459863,EEI-CN Cenicientos,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",4846.0,0.04,0.95,0.98,0.0,0.97,0.94,0.96,1.0,1.0,0.0,,
45062,Escalonilla,Toledo,Castilla La Mancha,547.6719,-4.348843,39.92519,269,105,149,434,540,727,770,1497,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,68.94722404150234,Torrijos,8.198601495708422,27.485553067044417,Complejo Hospitalario De Toledo,15.705469153690007,Colegio Público Don Álvaro de Luna,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",972.0,0.21,0.56,0.99,0.0,1.0,0.99,0.99,1.0,0.0,0.0,,
45063,Espinoso del Rey,Toledo,Castilla La Mancha,724.8951,-4.783727,39.65293,34,13,28,86,257,243,175,418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,116.70299896457148,Talavera De La Reina,35.46240291393303,34.479709457260526,"Clínica Marazuela, S.A.",33.927211642333866,Escuela Oficial de Idiomas,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",795.0,0.0,0.99,0.97,0.0,1.0,0.0,0.97,1.0,0.0,0.0,,
45064,Esquivias,Toledo,Castilla La Mancha,611.5911,-3.77008,40.10413,1141,470,632,1845,1755,2972,2871,5843,40.0,76.0,0.0,0.0,18.0,37.0,7.0,38.0,Aeropuerto de Madrid - Cuatro vientos,29.619287764028265,Illescas,6.434429574612071,12.202510001269228,Hospital Universitario Infanta Elena,7.343330270643416,CEPI Constitución,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",2656.0,0.06,0.96,1.0,0.0,1.0,1.0,0.99,1.0,0.98,0.41,,
45065,"Estrella, La",Toledo,Castilla La Mancha,549.2997,-5.093503,39.68958,12,13,14,34,195,143,125,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,134.87109708987833,Oropesa De Toledo,26.970546363568083,37.97278489494008,"Clínica Marazuela, S.A.",9.289441269890649,C.R.A. La Jara,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",620.0,0.07,1.0,0.97,0.0,0.99,0.98,0.96,1.0,0.94,0.0,,
45066,Fuensalida,Toledo,Castilla La Mancha,595.3815,-4.209178,40.05297,2718,951,1464,3775,3532,6249,6191,12440,80.0,113.0,5.0,12.0,32.0,79.0,36.0,79.0,Aeropuerto de Madrid - Cuatro vientos,50.47198336324881,Torrijos,10.360867966110474,25.050564295582216,Hospital Virgen De La Salud,13.743943220539332,Colegio Público Don Álvaro de Luna,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",6210.0,0.07,1.0,0.96,0.0,0.98,0.96,0.95,1.0,1.0,0.0,,
45067,Gálvez,Toledo,Castilla La Mancha,709.8111,-4.274498,39.70341,465,234,269,832,1203,1519,1484,3003,20.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,85.04768732456058,Toledo,28.63899265289506,27.672898895501504,Complejo Hospitalario De Toledo,16.070163453584065,Colegio Público Nuestra Señora de la Natividad,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",1878.0,0.03,0.19,0.99,0.0,1.0,1.0,0.99,1.0,0.0,0.0,,
45068,Garciotum,Toledo,Castilla La Mancha,468.3595,-4.645718,40.09929,41,8,21,49,96,106,109,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,79.19340987964428,Montearagon,15.373847152440764,20.31358582583292,Hospital General Nuestra Señora Del Prado,20.53162992527662,Centros Genios,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",203.0,0.0,1.0,0.94,0.0,0.99,0.98,0.98,1.0,0.03,0.0,,
45069,Gerindote,Toledo,Castilla La Mancha,552.425,-4.303091,39.96661,533,213,366,805,871,1411,1377,2788,19.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,62.92397587716554,Torrijos,2.191013292210711,25.23328352231128,Hospital Virgen De La Salud,12.37850814435591,Colegio Público Don Álvaro de Luna,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",1430.0,0.0,0.81,0.99,0.0,1.0,0.99,0.99,1.0,0.97,0.0,,
45070,Guadamur,Toledo,Castilla La Mancha,636.7328,-4.147479,39.81336,274,127,182,492,704,892,887,1779,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,69.16457505675564,Toledo,12.871071624464,11.535437414936174,Complejo Hospitalario De Toledo,0.5358150429001205,Colegio Público Nuestra Señora de la Natividad,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",1018.0,0.09,0.76,0.96,0.0,0.99,0.96,0.96,1.0,0.98,0.0,,
45071,"Guardia, La",Toledo,Castilla La Mancha,697.0734,-3.477073,39.78557,312,172,215,580,896,1118,1057,2175,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,70.07446260267488,Tembleque,7.212694875028321,32.25982728562013,Hospital Universitario Del Tajo,26.91320399503038,CEPA.EP Dulce Chacón,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures.",1751.0,0.06,1.0,0.98,0.0,0.99,0.98,0.98,1.0,0.99,0.0,1.0,0.0
45072,"Herencias, Las",Toledo,Castilla La Mancha,358.7523,-4.920238,39.86949,73,62,80,209,369,422,371,793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,111.62084489306902,Talavera De La Reina,13.79402247454673,13.090176913082344,"Clínica Marazuela, S.A.",11.705108444644402,Escuela Oficial de Idiomas,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",913.0,0.0,0.41,0.85,0.0,0.84,0.6,0.56,1.0,0.46,0.0,,
45073,Herreruela de Oropesa,Toledo,Castilla La Mancha,378.2414,-5.242633,39.8897,18,25,28,74,190,177,158,335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Salamanca ,119.87595409705524,Oropesa De Toledo,5.999052251031767,27.22838838827867,Hospital Campo Arañuelo,6.639768551373748,IES Alonso de Orozco,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",453.0,0.13,0.18,0.96,0.0,0.98,0.96,0.96,1.0,0.55,0.0,,
45074,Hinojosa de San Vicente,Toledo,Castilla La Mancha,659.1536,-4.724235,40.10402,34,28,34,87,205,213,175,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aeropuerto de Madrid - Cuatro vientos,85.22406822789095,Talavera De La Reina,17.1935655791598,16.99518227953301,Hospital General Nuestra Señora Del Prado,17.08096920483806,Centros Genios,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters.",605.0,0.37,0.91,0.94,0.0,0.99,0.94,0.91,1.0,1.0,0.0,,
