cmun,municipality,municipality_1,municipality_2,province,autonomous_community,latitude,longitude,altitude
24008,Astorga,astorga,,León,Castilla León,42.4589,-6.063526,877.6437
24009,Balboa,balboa,,León,Castilla León,42.70652,-6.923307,688.6499
24010,"Bañeza, La",banezala,,León,Castilla León,42.29755,-5.90192,779.588
24011,Barjas,barjas,,León,Castilla León,42.61121,-6.978796,845.5484
24012,"Barrios de Luna, Los",barriosdelunalos,,León,Castilla León,42.84581,-5.860184,1062.226
24014,Bembibre,bembibre,,León,Castilla León,42.61572,-6.416451,650.2163
24015,Benavides,benavides,,León,Castilla León,42.5,-5.9,843.1052
24016,Benuza,benuza,,León,Castilla León,42.3985,-6.711346,790.2425
24017,Bercianos del Páramo,bercianosdelparamo,,León,Castilla León,42.38081,-5.70334,820.048
24018,Bercianos del Real Camino,bercianosdelrealcamino,,León,Castilla León,42.3876,-5.144388,854.1403
24019,Berlanga del Bierzo,berlangadelbierzo,,León,Castilla León,42.7312,-6.604204,794.8105
24020,Boca de Huérgano,bocadehuergano,,León,Castilla León,42.97387,-4.927529,1111.524
24021,Boñar,bonar,,León,Castilla León,42.86674,-5.322935,976.9141
24022,Borrenes,borrenes,,León,Castilla León,42.49157,-6.726236,557.0456
24023,Brazuelo,brazuelo,,León,Castilla León,42.49741,-6.157205,968.3392
24024,"Burgo Ranero, El",burgoraneroel,,León,Castilla León,42.42302,-5.221506,879.6293
24025,Burón,buron,,León,Castilla León,43.02356,-5.051342,1098.104
24026,Bustillo del Páramo,bustillodelparamo,,León,Castilla León,42.44134,-5.791799,847.2374
24027,Cabañas Raras,cabanasraras,,León,Castilla León,42.62006,-6.640493,564.647
24028,Cabreros del Río,cabrerosdelrio,,León,Castilla León,42.40137,-5.54065,764.4465
24029,Cabrillanes,cabrillanes,,León,Castilla León,42.95281,-6.14876,1248.003
24030,Cacabelos,cacabelos,,León,Castilla León,42.59987,-6.72562,483.8384
24031,Calzada del Coto,calzadadelcoto,,León,Castilla León,42.38774,-5.080766,823.7811
24032,Campazas,campazas,,León,Castilla León,42.14202,-5.491729,767.0551
24033,Campo de Villavidel,campodevillavidel,,León,Castilla León,42.43979,-5.526258,769.7337
24034,Camponaraya,camponaraya,,León,Castilla León,42.58083,-6.670298,490.8461
24037,Cármenes,carmenes,,León,Castilla León,42.95897,-5.574712,1168.941
24038,Carracedelo,carracedelo,,León,Castilla León,42.55473,-6.734163,454.8716
24039,Carrizo,carrizo,,León,Castilla León,42.58697,-5.867041,891.8846
24040,Carrocera,carrocera,,León,Castilla León,42.79588,-5.743282,1050.971
24041,Carucedo,carucedo,,León,Castilla León,42.4903,-6.762755,506.0289
24042,Castilfalé,castilfale,,León,Castilla León,42.21971,-5.422246,824.5781
24043,Castrillo de Cabrera,castrillodecabrera,,León,Castilla León,42.34034,-6.544417,1064.227
24044,Castrillo de la Valduerna,castrillodelavalduerna,,León,Castilla León,42.32427,-6.134749,909.4456
24046,Castrocalbón,castrocalbon,,León,Castilla León,42.1959,-5.978774,809.9485
24047,Castrocontrigo,castrocontrigo,,León,Castilla León,42.183,-6.188392,915.0
24049,Castropodame,castropodame,,León,Castilla León,42.58004,-6.467308,746.3535
24050,Castrotierra de Valmadrigal,castrotierradevalmadrigal,,León,Castilla León,42.34422,-5.252162,849.0
24051,Cea,cea,,León,Castilla León,42.46276,-5.012908,840.9099
24052,Cebanico,cebanico,,León,Castilla León,42.72543,-5.025482,951.4104
24053,Cebrones del Río,cebronesdelrio,,León,Castilla León,42.25672,-5.825716,759.5551
24054,Cimanes de la Vega,cimanesdelavega,,León,Castilla León,42.11744,-5.599564,722.0102
24055,Cimanes del Tejar,cimanesdeltejar,,León,Castilla León,42.61848,-5.805606,900.9469
24056,Cistierna,cistierna,,León,Castilla León,42.80286,-5.125302,948.1119
24057,Congosto,congosto,,León,Castilla León,42.61791,-6.520012,691.2043
24058,Corbillos de los Oteros,corbillosdelosoteros,,León,Castilla León,42.40788,-5.459176,792.0
24059,Corullón,corullon,,León,Castilla León,42.58038,-6.812983,484.8051
24060,Crémenes,cremenes,,León,Castilla León,42.90305,-5.14331,995.2369
24061,Cuadros,cuadros,,León,Castilla León,42.71033,-5.639072,903.5613
24062,Cubillas de los Oteros,cubillasdelosoteros,,León,Castilla León,42.37294,-5.507703,772.6264
24063,Cubillas de Rueda,cubillasderueda,,León,Castilla León,42.65549,-5.174273,893.3711
24064,Cubillos del Sil,cubillosdelsil,,León,Castilla León,42.62387,-6.563678,584.8532
24065,Chozas de Abajo,chozasdeabajo,,León,Castilla León,42.50726,-5.686552,882.439
24066,Destriana,destriana,,León,Castilla León,42.32775,-6.096872,893.5352
24067,Encinedo,encinedo,,León,Castilla León,42.27103,-6.594176,983.8217
24068,"Ercina, La",ercinala,,León,Castilla León,42.81225,-5.218091,1098.1
24069,Escobar de Campos,escobardecampos,,León,Castilla León,42.31361,-4.967,823.3975
24070,Fabero,fabero,,León,Castilla León,42.76797,-6.625144,700.0787
24071,Folgoso de la Ribera,folgosodelaribera,,León,Castilla León,42.64359,-6.319312,777.3079
24073,Fresno de la Vega,fresnodelavega,,León,Castilla León,42.34533,-5.53388,754.0
24074,Fuentes de Carbajal,fuentesdecarbajal,,León,Castilla León,42.17744,-5.446469,805.9653
24076,Garrafe de Torío,garrafedetorio,,León,Castilla León,42.73277,-5.523663,918.4145
24077,Gordaliza del Pino,gordalizadelpino,,León,Castilla León,42.34362,-5.157395,822.9027
24078,Gordoncillo,gordoncillo,,León,Castilla León,42.13434,-5.402894,749.6256
24079,Gradefes,gradefes,,León,Castilla León,42.62492,-5.227446,855.98
24080,Grajal de Campos,grajaldecampos,,León,Castilla León,42.32092,-5.020816,804.4705
24081,Gusendos de los Oteros,gusendosdelosoteros,,León,Castilla León,42.37793,-5.429756,799.3569
24082,Hospital de Órbigo,hospitaldeorbigo,,León,Castilla León,42.46129,-5.884193,819.4772
24083,Igüeña,iguena,,León,Castilla León,42.72905,-6.27664,917.6442
24084,Izagre,izagre,,León,Castilla León,42.22424,-5.257293,783.4506
24086,Joarilla de las Matas,joarilladelasmatas,,León,Castilla León,42.28857,-5.177224,791.1022
24087,Laguna Dalga,lagunadalga,,León,Castilla León,42.33205,-5.75043,800.6324
24088,Laguna de Negrillos,lagunadenegrillos,,León,Castilla León,42.23968,-5.661668,782.0
24089,León,leon,,León,Castilla León,42.59988,-5.571752,841.3373
24090,Lucillo,lucillo,,León,Castilla León,42.41059,-6.304451,1221.828
24091,Luyego,luyego,,León,Castilla León,42.36666,-6.233333,1050.455
24092,Llamas de la Ribera,llamasdelaribera,,León,Castilla León,42.63512,-5.825368,897.8275
24093,Magaz de Cepeda,magazdecepeda,,León,Castilla León,42.53895,-6.073321,895.6011
24094,Mansilla de las Mulas,mansilladelasmulas,,León,Castilla León,42.49752,-5.416444,797.9987
24095,Mansilla Mayor,mansillamayor,,León,Castilla León,42.5089,-5.442078,792.6296
24096,Maraña,marana,,León,Castilla León,43.04915,-5.177067,1240.478
24097,Matadeón de los Oteros,matadeondelosoteros,,León,Castilla León,42.33859,-5.371259,862.5037
24098,Matallana de Torío,matallanadetorio,,León,Castilla León,42.84385,-5.498035,1012.9
24099,Matanza,matanza,,León,Castilla León,42.24055,-5.376201,832.1714
24100,Molinaseca,molinaseca,,León,Castilla León,42.53828,-6.519809,581.7184
24101,Murias de Paredes,muriasdeparedes,,León,Castilla León,42.84893,-6.191136,1247.882
24102,Noceda del Bierzo,nocedadelbierzo,,León,Castilla León,42.71043,-6.397839,829.9746
24103,Oencia,oencia,,León,Castilla León,42.54644,-6.97065,842.3768
24104,"Omañas, Las",omanaslas,,León,Castilla León,42.68332,-5.869652,936.036
24105,Onzonilla,onzonilla,,León,Castilla León,42.52478,-5.583355,806.4099
24106,Oseja de Sajambre,osejadesajambre,,León,Castilla León,43.13821,-5.036725,762.0876
24107,Pajares de los Oteros,pajaresdelosoteros,,León,Castilla León,42.32981,-5.472584,790.4992
24108,Palacios de la Valduerna,palaciosdelavalduerna,,León,Castilla León,42.32754,-5.938638,795.884
24109,Palacios del Sil,palaciosdelsil,,León,Castilla León,42.87659,-6.433007,876.0037
24110,Páramo del Sil,paramodelsil,,León,Castilla León,42.82024,-6.488228,873.4056
24112,Peranzanes,peranzanes,,León,Castilla León,42.87678,-6.634321,944.1578
24113,Pobladura de Pelayo García,pobladuradepelayogarcia,,León,Castilla León,42.30616,-5.685827,797.0
24114,"Pola de Gordón, La",poladegordonla,,León,Castilla León,42.85498,-5.670204,1012.029
24115,Ponferrada,ponferrada,,León,Castilla León,42.54633,-6.590833,537.8424
24116,Posada de Valdeón,posadadevaldeon,,León,Castilla León,43.15176,-4.919606,915.0911
24117,Pozuelo del Páramo,pozuelodelparamo,,León,Castilla León,42.17054,-5.768637,757.3731
24118,Prado de la Guzpeña,pradodelaguzpena,,León,Castilla León,42.78388,-5.026482,1052.656
24119,Priaranza del Bierzo,priaranzadelbierzo,,León,Castilla León,42.51058,-6.668278,512.7617
24120,Prioro,prioro,,León,Castilla León,42.89439,-4.961933,1116.744
24121,Puebla de Lillo,puebladelillo,,León,Castilla León,43.00661,-5.275887,1142.314
24122,Puente de Domingo Flórez,puentededomingoflorez,,León,Castilla León,42.41438,-6.82406,376.8705
24123,Quintana del Castillo,quintanadelcastillo,,León,Castilla León,42.66161,-6.04526,1015.925
24124,Quintana del Marco,quintanadelmarco,,León,Castilla León,42.20629,-5.851365,747.4242
24125,Quintana y Congosto,quintanaycongosto,,León,Castilla León,42.25592,-6.037303,815.3561
24127,Regueras de Arriba,reguerasdearriba,,León,Castilla León,42.29295,-5.86039,768.0805
24129,Reyero,reyero,,León,Castilla León,42.94928,-5.199557,1147.963
24130,Riaño,riano,,León,Castilla León,42.9748,-5.012101,1110.109
24131,Riego de la Vega,riegodelavega,,León,Castilla León,42.38933,-5.982224,809.6022
24132,Riello,riello,,León,Castilla León,42.77377,-5.944554,1050.043
24133,Rioseco de Tapia,riosecodetapia,,León,Castilla León,42.72955,-5.79007,954.6298
24134,"Robla, La",roblala,,León,Castilla León,42.80159,-5.628979,958.3334
24136,Roperuelos del Páramo,roperuelosdelparamo,,León,Castilla León,42.23702,-5.78285,772.0
24137,Sabero,sabero,,León,Castilla León,42.83629,-5.150429,984.9694
24139,Sahagún,sahagun,,León,Castilla León,42.37203,-5.03044,823.8625
24141,San Adrián del Valle,sanadriandelvalle,,León,Castilla León,42.13128,-5.730267,731.8175
24142,San Andrés del Rabanedo,sanandresdelrabanedo,,León,Castilla León,42.61139,-5.619493,855.3212
24143,Sancedo,sancedo,,León,Castilla León,42.668,-6.632887,685.0873
24144,San Cristóbal de la Polantera,sancristobaldelapolantera,,León,Castilla León,42.39127,-5.908829,799.5095
24145,San Emiliano,sanemiliano,,León,Castilla León,42.97181,-6.000573,1182.807
24146,San Esteban de Nogales,sanestebandenogales,,León,Castilla León,42.16224,-5.930695,785.158
24148,San Justo de la Vega,sanjustodelavega,,León,Castilla León,42.4542,-6.014813,851.7037
24149,San Millán de los Caballeros,sanmillandeloscaballeros,,León,Castilla León,42.28611,-5.562459,750.4792
24150,San Pedro Bercianos,sanpedrobercianos,,León,Castilla León,42.39166,-5.709544,823.5859
24151,Santa Colomba de Curueño,santacolombadecurueno,,León,Castilla León,42.75084,-5.411633,926.4728
24152,Santa Colomba de Somoza,santacolombadesomoza,,León,Castilla León,42.44449,-6.244172,998.198
24153,Santa Cristina de Valmadrigal,santacristinadevalmadrigal,,León,Castilla León,42.35649,-5.310498,806.7304
24154,Santa Elena de Jamuz,santaelenadejamuz,,León,Castilla León,42.26,-5.886668,767.0479
24155,Santa María de la Isla,santamariadelaisla,,León,Castilla León,42.35504,-5.929276,788.8663
24156,Santa María del Monte de Cea,santamariadelmontedecea,,León,Castilla León,42.49178,-5.117516,889.7578
24157,Santa María del Páramo,santamariadelparamo,,León,Castilla León,42.35568,-5.747854,812.0701
24158,Santa María de Ordás,santamariadeordas,,León,Castilla León,42.72724,-5.822508,949.3904
24159,Santa Marina del Rey,santamarinadelrey,,León,Castilla León,42.51359,-5.858411,845.9294
24160,Santas Martas,santasmartas,,León,Castilla León,42.4327,-5.372084,834.6781
24161,Santiago Millas,santiagomillas,,León,Castilla León,42.38248,-6.105768,933.2487
24162,Santovenia de la Valdoncina,santoveniadelavaldoncina,,León,Castilla León,42.54325,-5.621881,839.5405
24163,Sariegos,sariegos,,León,Castilla León,42.65,-5.633333,870.648
24164,Sena de Luna,senadeluna,,León,Castilla León,42.92972,-5.952073,1146.444
24166,Soto de la Vega,sotodelavega,,León,Castilla León,42.33125,-5.882584,779.906
24167,Soto y Amío,sotoyamio,,León,Castilla León,42.77994,-5.886462,1063.305
24168,Toral de los Guzmanes,toraldelosguzmanes,,León,Castilla León,42.24286,-5.568284,744.2477
24169,Toreno,toreno,,León,Castilla León,42.70055,-6.509904,653.8434
24170,Torre del Bierzo,torredelbierzo,,León,Castilla León,42.5947,-6.324807,738.916
24171,Trabadelo,trabadelo,,León,Castilla León,42.64945,-6.882131,573.4517
24172,Truchas,truchas,,León,Castilla León,42.26122,-6.43549,1119.999
24173,Turcia,turcia,,León,Castilla León,42.53492,-5.876189,850.9941
24174,Urdiales del Páramo,urdialesdelparamo,,León,Castilla León,42.37043,-5.773118,810.6698
24175,Valdefresno,valdefresno,,León,Castilla León,42.59381,-5.492152,871.7318
24176,Valdefuentes del Páramo,valdefuentesdelparamo,,León,Castilla León,42.32334,-5.830119,786.8314
24177,Valdelugueros,valdelugueros,,León,Castilla León,42.97364,-5.412788,1194.567
24178,Valdemora,valdemora,,León,Castilla León,42.19477,-5.427226,777.129
24179,Valdepiélago,valdepielago,,León,Castilla León,42.86868,-5.398154,1030.69
24180,Valdepolo,valdepolo,,León,Castilla León,42.57626,-5.22613,873.5519
24181,Valderas,valderas,,León,Castilla León,42.07758,-5.442767,752.0427
24182,Valderrey,valderrey,,León,Castilla León,42.39484,-6.018861,830.6566
24183,Valderrueda,valderrueda,,León,Castilla León,42.81544,-4.948068,1023.137
24184,Valdesamario,valdesamario,,León,Castilla León,42.72149,-5.952188,1021.253
24185,Val de San Lorenzo,valdesanlorenzo,,León,Castilla León,42.41695,-6.120397,886.899
24187,Valdevimbre,valdevimbre,,León,Castilla León,42.42081,-5.622447,810.7202
24188,Valencia de Don Juan,valenciadedonjuan,,León,Castilla León,42.29401,-5.519861,767.8869
24189,Valverde de la Virgen,valverdedelavirgen,,León,Castilla León,42.56865,-5.683748,890.2882
24190,Valverde-Enrique,valverdeenrique,,León,Castilla León,42.30505,-5.299965,833.2962
24191,Vallecillo,vallecillo,,León,Castilla León,42.35655,-5.211738,846.0903
24193,"Vecilla, La",vecillala,,León,Castilla León,42.84916,-5.405795,1009.372
24194,Vegacervera,vegacervera,,León,Castilla León,42.88636,-5.534939,1046.433
24196,Vega de Espinareda,vegadeespinareda,,León,Castilla León,42.72601,-6.655013,607.2139
24197,Vega de Infanzones,vegadeinfanzones,,León,Castilla León,42.48265,-5.533533,780.0
24198,Vega de Valcarce,vegadevalcarce,,León,Castilla León,42.66407,-6.945935,629.737
24199,Vegaquemada,vegaquemada,,León,Castilla León,42.8185,-5.332815,938.0208
24201,Vegas del Condado,vegasdelcondado,,León,Castilla León,42.68404,-5.366673,862.0
24202,Villablino,villablino,,León,Castilla León,42.93821,-6.320078,989.2762
24203,Villabraz,villabraz,,León,Castilla León,42.24592,-5.447141,847.0239
24205,Villadangos del Páramo,villadangosdelparamo,,León,Castilla León,42.51751,-5.766411,899.3542
24207,Villademor de la Vega,villademordelavega,,León,Castilla León,42.27039,-5.569057,748.9046
24209,Villafranca del Bierzo,villafrancadelbierzo,,León,Castilla León,42.60765,-6.807748,518.9436
24210,Villagatón,villagaton,,León,Castilla León,42.6349,-6.162189,1015.718
24211,Villamandos,villamandos,,León,Castilla León,42.17973,-5.590787,727.7506
24212,Villamañán,villamanan,,León,Castilla León,42.3217,-5.582248,762.7079
24213,Villamartín de Don Sancho,villamartindedonsancho,,León,Castilla León,42.56853,-5.058353,892.331
24214,Villamejil,villamejil,,León,Castilla León,42.56238,-6.023193,909.9926
24215,Villamol,villamol,,León,Castilla León,42.42696,-5.046878,819.0361
24216,Villamontán de la Valduerna,villamontandelavalduerna,,León,Castilla León,42.30983,-5.995912,822.5558
24217,Villamoratiel de las Matas,villamoratieldelasmatas,,León,Castilla León,42.39805,-5.30069,845.7986
24218,Villanueva de las Manzanas,villanuevadelasmanzanas,,León,Castilla León,42.47071,-5.479661,780.3629
24219,Villaobispo de Otero,villaobispodeotero,,León,Castilla León,42.50024,-6.058352,868.2292
24221,Villaquejida,villaquejida,,León,Castilla León,42.14514,-5.597562,724.3493
24222,Villaquilambre,villaquilambre,,León,Castilla León,42.63885,-5.557585,864.2917
24223,Villarejo de Órbigo,villarejodeorbigo,,León,Castilla León,42.44614,-5.904218,816.7586
24224,Villares de Órbigo,villaresdeorbigo,,León,Castilla León,42.47118,-5.913153,831.3205
24225,Villasabariego,villasabariego,,León,Castilla León,42.53359,-5.413929,851.8769
24226,Villaselán,villaselan,,León,Castilla León,42.56092,-5.047582,862.9064
24227,Villaturiel,villaturiel,,León,Castilla León,42.51855,-5.485187,797.6174
24228,Villazala,villazala,,León,Castilla León,42.36126,-5.8546,799.6208
24229,Villazanzo de Valderaduey,villazanzodevalderaduey,,León,Castilla León,42.53504,-4.963682,916.1418
24230,Zotes del Páramo,zotesdelparamo,,León,Castilla León,42.27202,-5.735958,782.1282
24901,Villamanín,villamanin,,León,Castilla León,42.9384,-5.655591,1138.44
24902,Villaornate y Castro,villaornateycastro,,León,Castilla León,42.18473,-5.549681,737.9659
25001,Abella de la Conca,abelladelaconca,,Lleida,Cataluña,42.16106,1.089764,952.1764
25002,Àger,ager,,Lleida,Cataluña,42.00282,0.7643949,607.9741
25003,Agramunt,agramunt,,Lleida,Cataluña,41.78611,1.098811,338.7131
25004,"Alamús, Els",alamusels,,Lleida,Cataluña,41.6161,0.7375647,207.9185
25005,Alàs i Cerc,alasicerc,,Lleida,Cataluña,42.35157,1.505077,745.4337
25006,"Albagés, L'",albagesl',,Lleida,Cataluña,41.4481,0.7388024,370.0416
25007,Albatàrrec,albatarrec,,Lleida,Cataluña,41.57299,0.6057172,151.8978
25008,Albesa,albesa,,Lleida,Cataluña,41.75198,0.6582234,238.3108
25009,"Albi, L'",albil',,Lleida,Cataluña,41.42517,0.9378923,534.4882
25010,Alcanó,alcano,,Lleida,Cataluña,41.48085,0.6179771,216.0127
25011,Alcarràs,alcarras,,Lleida,Cataluña,41.56614,0.530272,136.5219
25012,Alcoletge,alcoletge,,Lleida,Cataluña,41.64909,0.6945253,213.2258
25013,Alfarràs,alfarras,,Lleida,Cataluña,41.83093,0.5681205,298.5017
25014,Alfés,alfes,,Lleida,Cataluña,41.52213,0.61902,233.033
25015,Algerri,algerri,,Lleida,Cataluña,41.81448,0.6366221,347.6021
25016,Alguaire,alguaire,,Lleida,Cataluña,41.73795,0.5897447,282.0707
25017,Alins,alins,,Lleida,Cataluña,42.54928,1.317485,1056.239
25019,Almacelles,almacelles,,Lleida,Cataluña,41.73101,0.4377279,249.5397
25020,Almatret,almatret,,Lleida,Cataluña,41.30526,0.4244163,468.0571
25021,Almenar,almenar,,Lleida,Cataluña,41.79552,0.5701049,300.9621
25022,Alòs de Balaguer,alosdebalaguer,,Lleida,Cataluña,41.91187,0.9600118,298.3662
25023,Alpicat,alpicat,,Lleida,Cataluña,41.66711,0.5552974,264.9039
25024,Alt Àneu,altaneu,,Lleida,Cataluña,42.63529,1.107489,1091.135
25025,Naut Aran,nautaran,,Lleida,Cataluña,42.70889,0.9030556,1273.032
25027,Anglesola,anglesola,,Lleida,Cataluña,41.65731,1.086762,342.0
25029,Arbeca,arbeca,,Lleida,Cataluña,41.54045,0.9184976,306.752
25030,"Pont de Bar, El",pontdebarel,,Lleida,Cataluña,42.37196,1.606315,867.9058
25031,Arres,arres,,Lleida,Cataluña,42.75694,0.7122222,1300.125
25032,Arsèguel,arseguel,,Lleida,Cataluña,42.34995,1.584271,985.8667
25033,Artesa de Lleida,artesadelleida,,Lleida,Cataluña,41.55321,0.7055162,201.7782
25034,Artesa de Segre,artesadesegre,,Lleida,Cataluña,41.89501,1.047474,332.3418
25035,"Sentiu de Sió, La",sentiudesiola,,Lleida,Cataluña,41.8053,0.8781835,253.8751
25036,Aspa,aspa,,Lleida,Cataluña,41.49573,0.6723415,256.8022
25037,"Avellanes i Santa Linya, Les",avellanesisantalinyales,,Lleida,Cataluña,41.90782,0.766037,571.9478
25038,Aitona,aitona,,Lleida,Cataluña,41.49576,0.4597391,114.3093
25039,Baix Pallars,baixpallars,,Lleida,Cataluña,42.32555,1.065556,606.2668
25040,Balaguer,balaguer,,Lleida,Cataluña,41.7897,0.805238,227.2513
25041,Barbens,barbens,,Lleida,Cataluña,41.67765,1.014993,284.5768
25042,"Baronia de Rialb, La",baroniaderialbla,,Lleida,Cataluña,41.97425,1.178759,598.8065
25043,"Vall de Boí, La",valldeboila,,Lleida,Cataluña,42.5047,0.8036,1100.0
25044,Bassella,bassella,,Lleida,Cataluña,42.01102,1.288306,413.0881
25045,Bausen,bausen,,Lleida,Cataluña,42.83448,0.7167327,904.0203
25046,Belianes,belianes,,Lleida,Cataluña,41.55912,1.016285,375.9277
25047,Bellcaire d'Urgell,bellcaired'urgell,,Lleida,Cataluña,41.75747,0.9065079,264.6959
25048,Bell-lloc d'Urgell,bellllocd'urgell,,Lleida,Cataluña,41.6294,0.7808905,199.3234
25049,Bellmunt d'Urgell,bellmuntd'urgell,,Lleida,Cataluña,41.77271,0.9525583,347.8303
25050,Bellpuig,bellpuig,,Lleida,Cataluña,41.62607,1.009216,293.6344
25051,Bellver de Cerdanya,bellverdecerdanya,,Lleida,Cataluña,42.37015,1.778271,1033.611
25052,Bellvís,bellvis,,Lleida,Cataluña,41.67349,0.8210204,209.0
25053,Benavent de Segrià,benaventdesegria,,Lleida,Cataluña,41.69626,0.633923,234.1884
25055,Biosca,biosca,,Lleida,Cataluña,41.83946,1.356162,433.4449
25056,Bovera,bovera,,Lleida,Cataluña,41.32816,0.6388591,302.8737
25057,"Bòrdes, Es",bordeses,,Lleida,Cataluña,42.73772,0.7190797,843.9403
25058,"Borges Blanques, Les",borgesblanquesles,,Lleida,Cataluña,41.52052,0.8692022,305.5594
25059,Bossòst,bossost,,Lleida,Cataluña,42.78545,0.6924253,712.4904
25060,Cabanabona,cabanabona,,Lleida,Cataluña,41.85149,1.217437,427.6726
