,longitude,municipality,latitude
7018,-1.166995,Fuente Álamo de Murcia,37.72334
7019,-3.966259,Martos,37.72278
7020,-2.479451,Orce,37.72141
7021,-2.999204,Hinojares,37.71555
7022,-2.642967,Castilléjar,37.7147
7023,-2.165795,María,37.7111
7024,-5.346412,Peñaflor,37.70726
7025,-3.286108,Cabra del Santo Cristo,37.70535
7026,-2.93436,Pozo Alcón,37.70512
7027,-5.103904,Fuente Palmera,37.70319
7028,-5.283767,Palma del Río,37.70163
7029,-6.550632,Nerva,37.69511
7030,-6.591848,Minas de Riotinto,37.69391
7031,-6.630814,"Campillo, El",37.69332
7032,-6.314299,"Castillo de las Guardas, El",37.6916
7033,-2.095682,Vélez-Blanco,37.69095
7034,-3.81857,"Villares, Los",37.68932
7035,-4.481579,Castro del Río,37.68864
7036,-4.552363,Espejo,37.68211
7037,-6.660578,Zalamea la Real,37.67891
7038,-3.565627,Cambil,37.67691
7039,-5.9893,Castilblanco de los Arroyos,37.67459
7040,-4.932553,"Carlota, La",37.67361
7041,-4.723994,Fernán-Núñez,37.67226
7042,-1.698792,Lorca,37.67131
7043,-5.714389,Villanueva del Río y Minas,37.6601
7044,-5.526284,Lora del Río,37.65923
7045,-2.769917,Cortes de Baza,37.65493
7046,-4.824157,San Sebastián de los Ballesteros,37.65493
7047,-6.878683,Calañas,37.65482
7048,-3.635799,Cárcheles,37.6533
7049,-4.698889,Montemayor,37.64862
7050,-2.074232,Vélez-Rubio,37.64802
7051,-3.906,Fuensanta de Martos,37.64784
7052,-6.511699,"Madroño, El",37.64548
7053,-3.455428,Huelma,37.64524
7054,-7.024521,Villanueva de las Cruces,37.62762
7055,-6.172421,"Garrobo, El",37.62539
7056,-0.8800824,"Unión, La",37.61675
7057,-4.326089,Baena,37.61441
7058,-5.671293,Alcolea del Río,37.61416
7059,-7.245831,Puebla de Guzmán,37.61144
7060,-5.733069,Tocina,37.60978
7061,-3.137986,Alicún de Ortega,37.60968
7062,-2.699214,Benamaurel,37.60913
7063,-5.825826,Cantillana,37.60867
7064,-2.931033,Cuevas del Campo,37.60847
7065,-4.741319,"Rambla, La",37.60816
7066,-0.9912944,Cartagena,37.60565
7067,-1.313669,Mazarrón,37.59907
7068,-5.210358,Cañada Rosal,37.59894
7069,-2.264839,Chirivel,37.5956
7070,-4.086735,Alcaudete,37.59106
7071,-3.819645,Valdepeñas de Jaén,37.59034
7072,-4.638313,Montilla,37.58963
7073,-3.102278,Dehesas de Guadix,37.58868
7074,-5.873684,Villaverde del Río,37.58805
7075,-5.967274,Burguillos,37.58725
7076,-4.467291,Nueva Carteya,37.58566
7077,-2.576282,Cúllar,37.58368
7078,-4.749699,Montalbán de Córdoba,37.58292
7079,-3.244309,Alamedilla,37.58174
7080,-6.753376,Valverde del Camino,37.57339
7081,-3.5047,Montejícar,37.57196
7082,-5.425768,"Campana, La",37.56945
7083,-4.845094,Santaella,37.56627
7084,-1.810215,Puerto Lumbreras,37.56221
7085,-4.276523,Luque,37.55932
7086,-3.090193,Villanueva de las Torres,37.55663
7087,-3.400713,Guadahortuna,37.55655
7088,-3.635789,Campillo de Arenas,37.55593
7089,-4.357603,Doña Mencía,37.55457
7090,-5.873065,Brenes,37.55057
7091,-7.115428,Alosno,37.54936
7092,-4.316415,Zuheros,37.54314
7093,-5.079953,Écija,37.54093
7094,-2.842817,Zújar,37.54015
7095,-6.052268,Guillena,37.53902
7096,-3.653675,Noalejo,37.52939
7097,-2.906795,Freila,37.52869
7098,-3.943678,Castillo de Locubín,37.52826
7099,-5.248721,"Luisiana, La",37.52613
7100,-6.157654,Gerena,37.52553
7101,-6.269565,Aznalcóllar,37.52354
7102,-5.978236,Alcalá del Río,37.51827
7103,-4.656057,Aguilar de la Frontera,37.51503
7104,-4.148019,Fuente-Tójar,37.51163
7105,-7.270019,"Almendro, El",37.50693
7106,-3.356015,Torre-Cardela,37.50457
7107,-3.230659,Pedro Martínez,37.50168
7108,-3.672423,Montillana,37.50127
7109,-7.272443,Villanueva de los Castillejos,37.50046
7110,-2.774473,Baza,37.49065
7111,-5.979309,"Rinconada, La",37.4878
7112,-3.838214,Frailes,37.48515
7113,-2.295018,Oria,37.48503
7114,-3.616497,Campotéjar,37.48131
7115,-3.044275,Gorafe,37.47902
7116,-3.320455,Gobernador,37.47737
7117,-4.425931,Cabra,37.47437
7118,-4.581713,Monturque,37.47332
7119,-7.467861,Sanlúcar de Guadiana,37.47318
7120,-5.642328,Carmona,37.47102
7121,-2.076205,Taberno,37.46729
7122,-3.925078,Alcalá la Real,37.46358
7123,-5.348385,Fuentes de Andalucía,37.46221
7124,-6.013736,"Algaba, La",37.46177
7125,-7.106683,San Bartolomé de la Torre,37.44596
7126,-4.273436,Carcabuey,37.44359
7127,-3.439418,Píñar,37.44337
7128,-3.439418,"Pinar, El",37.44337
7129,-4.091205,Almedinilla,37.439
7130,-4.194839,Priego de Córdoba,37.4389
7131,-6.038414,Santiponce,37.43869
7132,-2.722401,Caniles,37.43626
7133,-4.608767,Moriles,37.43526
7134,-3.310278,Morelábor,37.43111
7135,-3.683473,Benalúa de las Villas,37.42758
7136,-6.165926,Albaida del Aljarafe,37.42702
7137,-6.792988,Beas,37.42592
7138,-6.401431,Paterna del Campo,37.42096
7139,-3.260146,Huélago,37.4198
7140,-6.155926,Olivares,37.41868
7141,-6.111633,Salteras,37.41824
7142,-6.076959,Valencina de la Concepción,37.41601
7143,-3.173344,Fonelas,37.41344
7144,-1.745502,Pulpí,37.41183
7145,-6.389561,Escacena del Campo,37.41033
7146,-4.485598,Lucena,37.40873
7147,-6.057408,Castilleja de Guzmán,37.40865
7148,-2.226434,Partaloa,37.40604
7149,-1.581161,Águilas,37.4038
7150,-6.032911,Camas,37.40087
7151,-2.427074,Lúcar,37.39965
7152,-2.36507,Urrácal,37.39732
7153,-6.476595,Villalba del Alcor,37.39729
7154,-6.141313,Villanueva del Ariscal,37.39572
7155,-3.527549,Iznalloz,37.3927
7156,-2.389127,Somontín,37.39139
7157,-1.943684,Huércal-Overa,37.39063
7158,-4.770465,Puente Genil,37.39051
7159,-2.147483,Albox,37.38979
7160,-6.606914,Villarrasa,37.38945
7161,-7.350305,San Silvestre de Guzmán,37.3884
7162,-5.719357,"Viso del Alcor, El",37.38826
7163,-6.5534,"Palma del Condado, La",37.38784
7164,-6.429422,Manzanilla,37.38773
7165,-6.078264,Gines,37.38713
7166,-6.051838,Castilleja de la Cuesta,37.38644
7167,-6.33445,Castilleja del Campo,37.38591
7168,-6.201977,Sanlúcar la Mayor,37.38578
7169,-6.833752,Trigueros,37.38319
7170,-5.996295,Sevilla,37.38264
7171,-6.123577,Espartinas,37.37997
7172,-6.970141,Gibraleón,37.37495
7173,-4.953792,Marinaleda,37.37473
7174,-6.045198,Tomares,37.37404
7175,-5.747595,Mairena del Alcor,37.37316
7176,-3.71382,Colomera,37.37206
7177,-6.070961,Bormujos,37.37101
7178,-6.157722,Umbrete,37.36993
7179,-2.969444,Gor,37.36952
7180,-6.328958,Carrión de los Céspedes,37.36847
7181,-4.850014,Herrera,37.36176
7182,-6.393946,Chucena,37.36157
7183,-6.6792,Niebla,37.3601
7184,-2.262964,Fines,37.35888
7185,-6.035451,San Juan de Aznalfarache,37.35838
7186,-6.27659,Huévar del Aljarafe,37.35599
7187,-4.988925,"Rubio, El",37.3557
7188,-6.199005,Benacazón,37.35343
7189,-2.193626,Cantoria,37.35259
7190,-2.298121,Olula del Río,37.35212
7191,-3.16904,Benalúa,37.3503
7192,-2.074867,Arboleas,37.35025
7193,-3.292531,Darro,37.35002
7194,-2.411396,Armuña de Almanzora,37.34969
7195,-2.36155,Purchena,37.34855
7196,-2.439434,Tíjola,37.34551
7197,-6.065354,Mairena del Aljarafe,37.34449
7198,-2.508077,Serón,37.34361
7199,-2.039607,Zurgena,37.34265
7200,-3.786422,Moclín,37.34158
7201,-6.138757,Bollullos de la Mitación,37.34011
7202,-5.844032,Alcalá de Guadaíra,37.33833
7203,-2.389523,Suflí,37.3382
7204,-6.025333,Gelves,37.33677
7205,-6.535758,Bollullos Par del Condado,37.33615
7206,-2.596944,Alcóntar,37.33585
7207,-2.304892,Macael,37.33229
7208,-2.43566,Bayarque,37.33091
7209,-5.416465,Marchena,37.32972
7210,-4.371301,Rute,37.32587
7211,-3.594484,Deifontes,37.32524
7212,-4.158846,Algarinejo,37.32492
7213,-2.398526,Sierro,37.32348
7214,-6.057716,Palomares del Río,37.32256
7215,-6.680697,Bonares,37.3219
7216,-4.011364,Montefrío,37.32097
7217,-3.331664,Diezma,37.32085
7218,-3.190274,Purullena,37.31759
7219,-6.840784,San Juan del Puerto,37.31416
7220,-6.113987,Almensilla,37.30904
7221,-4.672858,Badolatosa,37.30871
7222,-6.598672,Rociana del Condado,37.30781
7223,-6.248415,Aznalcázar,37.30518
7224,-6.730086,Lucena del Puerto,37.30394
7225,-7.341905,Villablanca,37.30373
7226,-3.218777,Cortes y Graena,37.30363
7227,-6.302449,Pilas,37.30167
7228,-3.134583,Guadix,37.3004
7229,-1.881476,Cuevas del Almanzora,37.29709
7230,-2.329601,Laroya,37.29667
7231,-3.202323,Marchal,37.2962
7232,-2.219928,Líjar,37.29527
7233,-4.759532,Casariche,37.29389
7234,-6.376253,Hinojos,37.29273
7235,-4.878506,Estepa,37.29147
7236,-5.497219,Paradas,37.28981
7237,-3.879782,Íllora,37.28843
7238,-2.181163,Albanchez,37.2871
7239,-3.008889,"Valle, El",37.28611
7240,-3.008889,Valle del Zalabí,37.28611
7241,-6.051814,Coria del Río,37.28506
7242,-5.922242,Dos Hermanas,37.28318
7243,-7.154979,Cartaya,37.28314
7244,-3.205976,Beas de Guadix,37.2794
7245,-3.284761,"Peza, La",37.2756
7246,-4.489717,Encinas Reales,37.27488
7247,-3.572908,Cogollos de la Vega,37.27486
7248,-6.836591,Moguer,37.27469
7249,-3.6182,Calicasas,37.27329
7250,-7.021585,Aljaraque,37.27111
7251,-4.414079,Cuevas de San Marcos,37.26963
7252,-4.827815,Lora de Estepa,37.26869
7253,-6.062557,"Puebla del Río, La",37.26748
7254,-4.540418,Benamejí,37.26732
7255,-2.257897,Chercos,37.26633
7256,-6.926992,"Granado, El",37.26469
7257,-5.542829,Arahal,37.2641
7258,-6.51724,Almonte,37.26254
7259,-2.210223,Cóbdar,37.26199
7260,-2.454761,Bacares,37.26083
7261,-3.577918,Nívar,37.25794
7262,-3.232102,Polícar,37.25764
7263,-4.308423,Iznájar,37.25726
7264,-6.949555,Huelva,37.2571
7265,-3.597678,Güevéjar,37.25698
7266,-7.203348,Lepe,37.25432
7267,-4.168132,Zagra,37.25303
7268,-4.991125,Aguadulce,37.25283
7269,-3.750995,Pinos Puente,37.25146
7270,-4.913494,Gilena,37.25134
7271,-4.583651,Palenciana,37.2492
7272,-1.868238,Vera,37.24686
7273,-6.306533,Villamanrique de la Condesa,37.2463
7274,-1.917543,Antas,37.24516
7275,-5.102748,Osuna,37.23697
7276,-3.570654,Alfacar,37.23657
7277,-2.266174,Alcudia de Monteagud,37.23598
7278,-4.489641,Cuevas Bajas,37.23587
7279,-6.91823,"Granada de Río-Tinto, La",37.23156
7280,-2.239107,Benitagla,37.23124
7281,-3.629415,Peligros,37.23122
7282,-3.553835,Víznar,37.23108
7283,-3.657415,Albolote,37.23085
7284,-3.240909,Lugros,37.23069
7285,-6.893426,Palos de la Frontera,37.2282
7286,-2.28497,Tahal,37.22803
7287,-3.133893,Albuñán,37.22719
7288,-3.161336,Cogollos de Guadix,37.22443
7289,-5.31227,"Puebla de Cazalla, La",37.22441
7290,-4.896754,Pedrera,37.22301
7291,-3.687416,Atarfe,37.2229
7292,-3.608163,Pulianas,37.22264
7293,-3.59443,Jun,37.22064
7294,-3.783053,Fuente Vaqueros,37.21957
7295,-3.481737,Beas de Granada,37.21916
7296,-3.517399,Huétor de Santillán,37.21823
7297,-2.067055,Lubrín,37.21585
7298,-7.409819,Ayamonte,37.21466
7299,-4.011248,Villanueva Mesía,37.2142
7300,-2.241685,Benizalón,37.21175
7301,-4.658073,Alameda,37.20783
7302,-3.636805,Maracena,37.20568
7303,-2.347544,Senés,37.20457
7304,-3.77254,Chauchina,37.20142
7305,-4.779276,"Roda de Andalucía, La",37.20099
7306,-3.810801,Cijuela,37.19989
7307,-7.325246,Isla Cristina,37.19943
7308,-3.834064,Láchar,37.19508
7309,-4.047139,Huétor Tájar,37.19463
7310,-2.403687,Velefique,37.19375
7311,-3.468192,Quéntar,37.19201
7312,-1.981898,Bédar,37.18964
7313,-3.719076,Santa Fe,37.18936
7314,-4.450837,Villanueva de Algaidas,37.18628
7315,-3.484442,Dúdar,37.18567
7316,-2.203801,Uleila del Campo,37.18548
7317,-2.439524,Castro de Filabres,37.18464
7318,-3.159872,Jérez del Marquesado,37.18385
7319,-6.967148,Punta Umbría,37.18248
7320,-5.781507,Utrera,37.18142
7321,-4.335978,Villanueva de Tapia,37.18035
7322,-2.989589,Dólar,37.18004
7323,-3.116288,Alquife,37.17983
7324,-1.821901,Garrucha,37.17925
7325,-2.948596,Huéneja,37.17693
7326,-3.597929,Granada,37.17649
7327,-2.476297,Olula de Castro,37.17611
7328,-3.036083,Ferreira,37.17229
7329,-2.840678,Fiñana,37.17101
7330,-3.965147,Moraleda de Zafayona,37.16977
7331,-1.940099,"Gallardos, Los",37.16948
7332,-3.138551,Lanteira,37.1689
7333,-4.151471,Loja,37.16884
7334,-3.7,Vegas del Genil,37.16667
7335,-3.502635,Pinos Genil,37.16339
7336,-3.072488,Aldeire,37.16264
7337,-3.438619,Güéjar Sierra,37.15992
7338,-3.537524,Cenes de la Vega,37.15931
7339,-5.924166,"Palacios y Villafranca, Los",37.15859
7340,-5.719529,"Molares, Los",37.15531
7341,-3.670436,Cúllar Vega,37.15327
7342,-3.575904,Huétor Vega,37.15238
7343,-1.894899,Turre,37.15225
7344,-4.067732,Salar,37.14882
7345,-3.64595,Churriana de la Vega,37.14777
7346,-2.780104,Abla,37.14114
7347,-3.617981,Armilla,37.1401
7348,-1.851328,Mojácar,37.13995
7349,-3.698333,"Gabias, Las",37.135
7350,-4.729656,Fuente de Piedra,37.13463
7351,-3.570618,Cájar,37.13422
7352,-6.162807,Isla Mayor,37.13356
7353,-2.7,"Tres Villas, Las",37.13334
7354,-2.797098,Abrucena,37.13305
7355,-3.539469,Monachil,37.13209
7356,-3.823198,Chimeneas,37.13137
7357,-4.657106,Mollina,37.12564
7358,-4.868739,Sierra de Yeguas,37.12461
7359,-5.451869,Morón de la Frontera,37.1223
7360,-2.538305,Gérgal,37.1207
7361,-3.607937,Ogíjares,37.11991
7362,-4.703457,Humilladero,37.11469
7363,-3.645584,Alhendín,37.1076
7364,-4.962173,Martín de la Jara,37.10655
7365,-2.64774,Nacimiento,37.10497
7366,-3.606203,Gójar,37.10443
7367,-3.722502,"Malahá, La",37.10146
7368,-2.126351,Sorbas,37.09841
7369,-4.98291,"Corrales, Los",37.09732
7370,-4.387545,Archidona,37.09481
7371,-5.633467,"Coronil, El",37.08228
7372,-3.601624,Dílar,37.07499
7373,-5.096187,"Saucejo, El",37.07005
7374,-3.822133,Ventas de Huelma,37.06853
7375,-3.761499,Escúzar,37.06251
7376,-3.976717,Santa Cruz del Comercio,37.06024
7377,-3.91689,Cacín,37.05995
7378,-5.175473,Villanueva de San Juan,37.05036
7379,-2.392681,Tabernas,37.04945
7380,-4.861525,Campillos,37.04541
7381,-2.200706,Lucainena de las Torres,37.04179
7382,-2.745168,Ohanes,37.03723
7383,-2.62175,Alboloduy,37.03319
7384,-2.996469,Bayárcal,37.03116
7385,-3.829724,Agrón,37.03058
7386,-2.264096,Turrillas,37.03019
7387,-4.338388,Villanueva del Trabuco,37.02825
7388,-3.626719,Padul,37.02432
7389,-2.953087,Paterna del Río,37.02088
7390,-4.562885,Antequera,37.01938
7391,-2.603768,Santa Cruz de Marchena,37.0172
7392,-5.149775,Algámitas,37.01501
7393,-2.790928,Beires,37.012
7394,-2.739681,Canjáyar,37.00973
7395,-5.021193,Almargen,37.00392
7396,-3.988389,Alhama de Granada,37.00252
7397,-3.266871,Trevélez,37.00245
7398,-2.790071,Almócita,37.00236
7399,-2.594579,Alsodux,37.002
7400,-3.016667,Nevada,37.0
7401,-2.773482,Padules,36.99884
7402,-1.895012,Carboneras,36.99659
7403,-4.364309,Villanueva del Rosario,36.99622
7404,-3.083123,Válor,36.99589
7405,-2.680989,Rágol,36.99564
7406,-5.570882,Montellano,36.99564
7407,-4.260656,Alfarnate,36.99511
7408,-2.88922,Láujar de Andarax,36.99384
7409,-2.659945,Instinción,36.99316
7410,-3.588935,Villamena,36.99035
7411,-2.587667,Alhabia,36.9893
7412,-3.56616,Dúrcal,36.98793
7413,-2.61942,Bentarique,36.98652
7414,-2.639302,Íllar,36.98504
7415,-2.597233,Terque,36.98359
7416,-4.920274,Teba,36.98348
7417,-3.157129,Alpujarra de la Sierra,36.9815
7418,-5.940864,"Cabezas de San Juan, Las",36.98133
7419,-2.858356,Fondón,36.97942
7420,-4.272528,Alfarnatejo,36.97935
7421,-3.539319,Nigüelas,36.97741
7422,-3.190379,Bérchules,36.97672
7423,-4.144421,Zafarraya,36.97551
7424,-2.530279,Santa Fe de Mondújar,36.97506
7425,-2.961038,Alcolea,36.97449
7426,-5.222943,Pruna,36.97364
7427,-5.441308,Coripe,36.97023
7428,-2.611436,Huécija,36.96788
7429,-2.601994,Alicún,36.9663
7430,-2.20651,Níjar,36.96576
7431,-3.358654,Capileira,36.96122
7432,-3.054754,Ugíjar,36.96075
7433,-3.894323,Arenas del Rey,36.95771
7434,-2.570075,Alhama de Almería,36.95742
7435,-2.492936,Gádor,36.95393
7436,-5.024308,Cañete la Real,36.95146
7437,-3.356741,Bubión,36.94883
7438,-3.822807,Jayena,36.94883
7439,-3.225788,Juviles,36.94825
7440,-3.550382,Lecrín,36.9477
7441,-3.180546,Cádiar,36.94673
7442,-2.462424,Rioja,36.94406
7443,-3.310386,Pórtugos,36.94241
7444,-3.361339,Pampaneira,36.94004
7445,-3.294846,Busquístar,36.93771
7446,-5.267688,Olvera,36.93525
7447,-3.316667,"Taha, La",36.93333
7448,-3.253733,Cástaras,36.93169
7449,-4.682709,Valle de Abdalajís,36.93133
7450,-3.405133,Soportújar,36.92839
7451,-3.631472,Albuñuelas,36.9282
7452,-3.212306,Lobras,36.92786
7453,-4.187304,Periana,36.92694
7454,-3.428235,Cáñar,36.92661
7455,-2.455683,Benahadux,36.92587
7456,-3.408202,Carataunas,36.92287
7457,-5.545621,Puerto Serrano,36.92159
7458,-6.078367,Lebrija,36.91951
7459,-3.480488,Lanjarón,36.91806
7460,-2.440625,Pechina,36.91667
7461,-5.234736,Torre Alháquime,36.91553
7462,-4.293622,Riogordo,36.91491
7463,-4.335212,Colmenar,36.90502
7464,-5.173237,Alcalá del Valle,36.90491
7465,-4.114147,Alcaucín,36.90263
7466,-3.299801,Almegíjar,36.90245
7467,-3.42399,Órgiva,36.90224
7468,-4.428977,Casabermeja,36.89404
7469,-2.426541,Viator,36.88963
7470,-3.108971,Murtas,36.88737
7471,-2.435978,Huércal de Almería,36.88415
7472,-5.405773,Algodonales,36.88092
7473,-4.846642,Ardales,36.87798
7474,-3.298552,Torvizcón,36.87788
7475,-2.602107,Enix,36.87704
7476,-5.045729,Cuevas del Becerro,36.87637
7477,-4.082042,Canillas de Aceituno,36.87345
7478,-5.806213,Espera,36.87319
7479,-6.176695,Trebujena,36.86951
7480,-2.657921,Felix,36.86892
7481,-5.181413,Setenil de las Bodegas,36.86406
7482,-3.057771,Turón,36.86357
7483,-4.03307,Sedella,36.86289
7484,-4.141331,Viñuela,36.8628
7485,-5.641834,Villamartín,36.86132
7486,-5.323623,"Gastor, El",36.85509
7487,-4.024393,Salares,36.85496
7488,-4.818239,Carratraca,36.85158
7489,-6.041625,"Cuervo de Sevilla, El",36.85136
7490,-4.247061,Comares,36.84872
7491,-2.949425,Berja,36.84644
7492,-3.987585,Canillas de Albaida,36.84607
7493,-3.61165,"Guájares, Los",36.84568
7494,-5.390547,Zahara,36.84053
7495,-2.467922,Almería,36.84016
7496,-3.990186,Árchez,36.83739
7497,-3.674449,Lentegí,36.8343
7498,-3.974872,Cómpeta,36.833
7499,-4.19239,Benamargosa,36.83208
7500,-3.516209,Vélez de Benaudalla,36.83195
7501,-2.642515,Vícar,36.83145
7502,-4.228007,Cútar,36.83069
7503,-3.210813,Albondón,36.82729
7504,-4.540719,Almogía,36.82528
7505,-4.706715,Álora,36.82264
7506,-2.870697,Dalías,36.82121
7507,-3.681497,Otívar,36.81491
7508,-4.043716,Arenas,36.81469
7509,-5.743362,Bornos,36.81459
7510,-4.23489,"Borge, El",36.81446
7511,-3.348044,Rubite,36.80884
7512,-4.217409,Almáchar,36.80859
7513,-3.638711,Ítrabo,36.79948
7514,-5.140064,Arriate,36.79936
7515,-4.011899,Sayalonga,36.79799
7516,-3.668151,Jete,36.79732
7517,-3.297135,Polopos,36.79553
7518,-3.267524,Sorvilán,36.79442
7519,-3.898076,Frigiliana,36.79252
7520,-3.203485,Albuñol,36.79125
7521,-4.159968,Benamocarra,36.7912
7522,-4.946407,"Burgo, El",36.78993
7523,-5.555545,Prado del Rey,36.78968
7524,-3.401651,Lújar,36.78755
7525,-3.607518,Molvízar,36.78689
7526,-4.842167,Casarabonela,36.78524
7527,-6.354198,Sanlúcar de Barrameda,36.77882
7528,-4.100675,Vélez-Málaga,36.77864
7529,-4.18356,Iznate,36.77612
7530,-2.812738,"Ejido, El",36.77506
7531,-4.039314,Algarrobo,36.77216
7532,-4.254001,Moclinejo,36.7712
7533,-4.707456,Pizarra,36.76717
7534,-4.297044,Totalán,36.76529
7535,-2.614935,Roquetas de Mar,36.76427
7536,-4.213979,Macharaviaya,36.76239
7537,-3.952617,Torrox,36.75845
7538,-5.366071,Grazalema,36.75837
7539,-5.506988,"Bosque, El",36.75752
7540,-2.688159,"Mojonera, La",36.75254
7541,-5.812395,Arcos de la Frontera,36.75078
7542,-3.022522,Adra,36.74807
7543,-3.587108,Salobreña,36.74626
7544,-3.876649,Nerja,36.74503
7545,-3.516718,Motril,36.74467
7546,-3.389869,Gualchos,36.74357
7547,-5.166412,Ronda,36.74196
7548,-6.43587,Chipiona,36.7408
7549,-3.690736,Almuñécar,36.73454
7550,-5.251382,Montejaque,36.73365
7551,-4.920869,Yunquera,36.73168
7552,-4.85646,Alozaina,36.72768
7553,-4.420019,Málaga,36.71965
7554,-5.25315,Benaoján,36.71874
7555,-4.275504,Rincón de la Victoria,36.71566
7556,-4.630741,Cártama,36.71131
7557,-5.421263,Benaocaz,36.69952
7558,-5.388137,Villaluenga del Rosario,36.69587
7559,-4.904676,Tolox,36.68674
7560,-6.137173,Jerez de la Frontera,36.68656
7561,-5.446557,Ubrique,36.67771
7562,-4.552967,Alhaurín de la Torre,36.66836
7563,-4.760344,Coín,36.65871
7564,-4.833355,Guaro,36.65645
7565,-5.129627,Parauta,36.65533
7566,-5.657418,Algar,36.65533
7567,-5.273455,Jimera de Líbar,36.65202
7568,-5.153931,Cartajima,36.6454
7569,-4.691447,Alhaurín el Grande,36.64186
7570,-5.245177,Atajate,36.63999
7571,-5.202244,Alpandeire,36.63317
7572,-5.122461,Igualeja,36.63033
7573,-4.831124,Monda,36.63018
7574,-5.170815,Júzcar,36.62506
7575,-4.500273,Torremolinos,36.62179
7576,-6.358202,Rota,36.61699
7577,-5.342681,Cortes de la Frontera,36.61691
7578,-5.189152,Faraján,36.6162
7579,-5.149421,Pujerra,36.6127
7580,-5.268939,Benadalid,36.60577
7581,-5.798952,San José del Valle,36.60554
7582,-6.227526,"Puerto de Santa María, El",36.59695
7583,-4.637619,Mijas,36.5957
7584,-4.573368,Benalmádena,36.59523
7585,-5.261163,Benalauría,36.59402
7586,-4.949401,Istán,36.58216
7587,-5.276559,Algatocín,36.57289
7588,-5.215247,Jubrique,36.56432
7589,-4.856492,Ojén,36.56424
7590,-5.276832,Benarrabá,36.55169
7591,-5.235879,Genalguacil,36.54427
7592,-4.624353,Fuengirola,36.53901
7593,-6.292657,Cádiz,36.52969
7594,-6.191895,Puerto Real,36.52912
7595,-5.046305,Benahavís,36.52446
7596,-5.866053,Paterna de Rivera,36.52333
7597,-5.317524,Gaucín,36.5183
7598,-4.886352,Marbella,36.50994
7599,-6.196626,San Fernando,36.46572
7600,-5.723718,Alcalá de los Gazules,36.46045
7601,-5.273519,Casares,36.44333
7602,-5.453479,Jimena de la Frontera,36.43404
7603,-5.144903,Estepona,36.42477
7604,-6.149412,Chiclana de la Frontera,36.41915
7605,-5.249271,Manilva,36.37706
7606,-5.8094,Benalup-Casas Viejas,36.34284
7607,-5.419937,Castellar de la Frontera,36.28621
7608,-6.088436,Conil de la Frontera,36.27675
7609,-5.962856,Vejer de la Frontera,36.25331
