cmun,municipality,number_of_houses,VDSL_30Mbps,fixed_wireless,FTTH,HFC,reception_30Mbps,reception_100Mbps,reception_1Gbps,4G,5G,"5G_3,5GHz"
12022,Bejís,833.0,0.05,0.84,0.82,0.0,0.96,0.67,0.67,0.96,0.93,0.0
12024,Benafer,218.0,0.0,1.0,0.97,0.0,0.98,0.98,0.98,1.0,0.98,0.0
12025,Benafigos,316.0,0.0,0.87,0.67,0.0,0.97,0.0,0.0,0.97,0.43,0.0
12026,Benassal,1168.0,0.1,0.96,0.9,0.0,0.99,0.9,0.88,1.0,0.96,0.0
12027,Benicarló,17640.0,0.03,0.99,0.9,0.74,1.0,0.87,0.83,1.0,1.0,0.48
12028,Benicàssim/Benicasim,20699.0,0.04,1.0,0.97,0.0,1.0,0.78,0.8,1.0,1.0,0.74
12029,Benlloc,880.0,0.16,0.77,0.86,0.0,0.99,0.86,0.78,1.0,0.0,0.0
12031,Borriol,3643.0,0.09,0.99,0.81,0.0,0.99,0.81,0.68,1.0,0.83,0.1
12032,Borriana/Burriana,20172.0,0.05,0.97,0.92,0.69,1.0,0.92,0.9,1.0,1.0,0.55
12033,Cabanes,3113.0,0.08,0.96,0.86,0.0,0.99,0.48,0.45,1.0,0.24,0.01
12034,Càlig,1731.0,0.07,0.98,0.9,0.0,0.98,0.9,0.85,1.0,1.0,0.0
12036,Canet lo Roig,640.0,0.23,1.0,0.96,0.0,1.0,0.96,0.94,1.0,0.0,0.0
12037,Castell de Cabres,51.0,0.0,0.37,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12038,Castellfort,269.0,0.03,0.97,0.93,0.0,0.97,0.92,0.91,1.0,0.0,0.0
12039,Castellnovo,738.0,0.15,0.99,0.96,0.0,1.0,0.96,0.95,1.0,1.0,0.0
12040,Castelló de la Plana,88348.0,0.06,1.0,0.98,0.86,1.0,0.98,0.98,1.0,1.0,0.97
12041,Castillo de Villamalefa,282.0,0.25,0.59,0.91,0.0,0.93,0.55,0.55,0.99,0.0,0.0
12042,Catí,605.0,0.13,0.97,0.91,0.0,0.94,0.88,0.91,1.0,0.0,0.0
12043,Caudiel,1064.0,0.05,1.0,0.94,0.0,0.97,0.94,0.92,1.0,0.99,0.0
12044,Cervera del Maestre,745.0,0.22,0.02,0.89,0.0,0.95,0.89,0.82,1.0,0.46,0.0
12045,Cinctorres,666.0,0.12,1.0,0.92,0.0,0.97,0.93,0.92,1.0,0.0,0.0
12046,Cirat,697.0,0.0,1.0,0.95,0.0,0.98,0.97,0.96,1.0,0.86,0.0
12048,Cortes de Arenoso,567.0,0.0,1.0,0.98,0.0,0.55,0.55,0.56,1.0,0.0,0.0
12049,Costur,532.0,0.0,0.99,0.95,0.0,0.99,0.95,0.92,1.0,1.0,0.0
12050,les Coves de Vinromà,1597.0,0.08,0.93,0.87,0.0,0.98,0.89,0.85,0.98,0.93,0.0
12051,Culla,786.0,0.0,0.87,0.33,0.0,0.88,0.01,0.01,1.0,0.15,0.0
12052,Xert,891.0,0.16,0.97,0.86,0.0,1.0,0.85,0.83,1.0,0.0,0.0
12053,Chilches/Xilxes,3713.0,0.13,1.0,0.58,0.0,1.0,0.54,0.0,1.0,1.0,1.0
12055,Xodos/Chodos,328.0,0.0,0.83,0.65,0.0,0.77,0.01,0.01,0.98,0.02,0.0
12056,Chóvar,430.0,0.2,0.99,0.96,0.0,1.0,0.95,0.92,1.0,1.0,0.0
12057,Eslida,922.0,0.09,1.0,0.97,0.0,1.0,0.95,0.96,0.99,0.38,0.0
12058,Espadilla,152.0,0.0,0.87,0.97,0.0,0.96,0.96,0.93,1.0,0.0,0.0
12059,Fanzara,308.0,0.4,0.99,0.97,0.0,1.0,0.97,0.95,1.0,0.0,0.0
12060,Figueroles,569.0,0.16,0.54,0.8,0.0,1.0,0.78,0.72,1.0,0.99,0.0
12061,Forcall,522.0,0.17,0.99,0.95,0.0,0.98,0.96,0.95,1.0,0.0,0.0
12063,Fuente la Reina,172.0,0.04,0.06,0.99,0.0,1.0,0.0,0.0,0.96,0.0,0.0
12064,Fuentes de Ayódar,173.0,0.0,1.0,0.98,0.0,0.97,0.97,0.98,1.0,0.0,0.0
12065,Gaibiel,691.0,0.15,1.0,0.98,0.0,1.0,0.98,0.97,1.0,0.99,0.0
12067,Geldo,638.0,0.0,0.75,0.95,0.0,1.0,0.97,0.94,1.0,0.95,0.0
12068,Herbers,159.0,0.0,1.0,0.96,0.0,0.04,0.0,0.0,1.0,0.0,0.0
12069,Higueras,122.0,0.44,1.0,0.98,0.0,1.0,0.98,0.99,1.0,0.0,0.0
12070,la Jana,601.0,0.0,1.0,0.97,0.0,1.0,0.97,0.96,1.0,0.0,0.0
12071,Jérica,1960.0,0.03,1.0,0.89,0.0,0.98,0.9,0.84,1.0,0.78,0.0
12072,Llucena/Lucena del Cid,1351.0,0.16,0.96,0.88,0.0,0.99,0.89,0.89,0.98,0.93,0.0
12073,Ludiente,496.0,0.0,0.91,0.88,0.0,0.0,0.0,0.66,0.96,0.0,0.0
12074,la Llosa,543.0,0.0,1.0,0.94,0.0,1.0,0.0,0.0,1.0,1.0,0.02
12075,la Mata de Morella,216.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12076,Matet,251.0,0.0,1.0,1.0,0.0,0.99,0.99,1.0,1.0,0.0,0.0
12077,Moncofa,12104.0,0.06,1.0,0.91,0.0,1.0,0.67,0.0,1.0,1.0,0.99
12078,Montán,609.0,0.13,1.0,0.95,0.0,0.99,0.96,0.94,1.0,0.94,0.0
12079,Montanejos,1149.0,0.0,1.0,0.96,0.0,0.99,0.97,0.97,1.0,0.99,0.0
12080,Morella,2085.0,0.02,0.9,0.89,0.0,0.9,0.85,0.82,0.98,0.0,0.0
12081,Navajas,1260.0,0.0,1.0,0.94,0.0,1.0,0.97,0.94,1.0,0.02,0.0
12082,Nules,9105.0,0.03,1.0,0.95,0.59,1.0,0.69,0.7,1.0,1.0,0.0
12083,Olocau del Rey,107.0,0.62,0.95,0.93,0.0,0.99,0.92,0.92,1.0,0.0,0.0
12084,Onda,14159.0,0.07,0.99,0.9,0.61,1.0,0.85,0.81,1.0,0.99,0.44
12085,Orpesa/Oropesa del Mar,29433.0,0.02,1.0,0.99,0.0,1.0,0.95,0.76,1.0,1.0,0.89
12087,Palanques,117.0,0.01,0.34,0.89,0.0,0.9,0.87,0.8,0.75,0.0,0.0
12088,Pavías,162.0,0.0,0.81,0.99,0.0,0.99,0.99,0.99,1.0,0.0,0.0
12089,Peníscola/Peñíscola,18204.0,0.03,0.96,0.93,0.0,0.99,0.86,0.65,1.0,0.94,0.2
12090,Pina de Montalgrao,252.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
12091,Portell de Morella,271.0,0.0,0.99,0.93,0.0,0.96,0.93,0.91,1.0,0.0,0.0
12092,Puebla de Arenoso,491.0,0.1,0.63,0.97,0.0,0.91,0.45,0.44,1.0,0.0,0.0
12093,la Pobla de Benifassà,529.0,0.0,0.92,0.91,0.0,0.1,0.0,0.0,0.85,0.0,0.0
12094,la Pobla Tornesa,764.0,0.13,0.91,0.93,0.0,1.0,0.94,0.92,1.0,0.0,0.0
12095,Ribesalbes,764.0,0.1,0.99,0.75,0.0,1.0,0.75,0.73,1.0,0.0,0.0
12096,Rossell,876.0,0.05,0.94,0.85,0.0,0.98,0.85,0.8,0.98,0.04,0.0
12097,Sacañet,120.0,0.0,0.99,0.6,0.0,0.6,0.6,0.59,1.0,0.0,0.0
12098,la Salzadella,556.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
12099,Sant Jordi/San Jorge,2447.0,0.07,0.98,0.95,0.0,0.98,0.95,0.93,1.0,0.63,0.0
12100,Sant Mateu,1426.0,0.05,1.0,0.89,0.0,1.0,0.94,0.93,1.0,0.0,0.0
12101,San Rafael del Río,425.0,0.01,0.99,0.9,0.0,0.99,0.88,0.88,1.0,0.4,0.0
12102,Santa Magdalena de Pulpis,722.0,0.11,0.98,0.93,0.0,0.99,0.95,0.93,1.0,1.0,0.0
12103,la Serratella,153.0,0.0,0.99,0.86,0.0,0.97,0.85,0.84,0.99,0.0,0.0
12104,Segorbe,5946.0,0.18,0.98,0.92,0.0,0.98,0.76,0.73,1.0,0.37,0.0
12105,Sierra Engarcerán,930.0,0.22,0.86,0.65,0.0,0.96,0.63,0.63,1.0,0.46,0.0
12106,Soneja,1184.0,0.21,1.0,0.99,0.0,1.0,0.99,0.99,1.0,0.0,0.0
12107,Sot de Ferrer,443.0,0.0,1.0,0.93,0.0,0.97,0.93,0.91,1.0,0.0,0.0
12108,Sueras/Suera,551.0,0.07,0.98,0.97,0.0,0.99,0.91,0.9,0.99,0.0,0.0
12109,Tales,638.0,0.0,1.0,0.95,0.0,0.99,0.96,0.96,0.99,0.61,0.0
12110,Teresa,566.0,0.03,1.0,0.95,0.0,0.97,0.95,0.92,1.0,0.0,0.0
12111,Tírig,606.0,0.08,0.99,0.96,0.0,0.99,0.96,0.96,0.97,0.0,0.0
12112,Todolella,227.0,0.0,1.0,0.81,0.0,0.96,0.83,0.82,0.98,0.0,0.0
12113,Toga,231.0,0.0,0.23,0.87,0.0,0.87,0.87,0.87,1.0,0.0,0.0
12114,Torás,596.0,0.0,1.0,0.89,0.0,1.0,0.94,0.94,1.0,1.0,0.0
12115,El Toro,534.0,0.0,0.97,0.93,0.0,0.95,0.93,0.92,0.99,0.98,0.0
12116,Torralba del Pinar,129.0,0.0,1.0,0.98,0.0,0.0,0.0,0.95,1.0,0.0,0.0
12117,Torreblanca,5183.0,0.05,1.0,0.97,0.0,1.0,0.97,0.98,1.0,1.0,0.49
12118,Torrechiva,191.0,0.0,1.0,0.98,0.0,0.99,0.98,0.97,1.0,0.52,0.0
12119,la Torre d'En Besora,154.0,0.0,0.95,0.84,0.0,0.88,0.88,0.87,1.0,0.0,0.0
12120,la Torre d'en Doménec,310.0,0.1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
12121,Traiguera,875.0,0.2,1.0,0.98,0.0,0.99,0.98,0.98,1.0,0.01,0.0
12122,les Useres/Useras,1176.0,0.0,0.98,0.61,0.0,0.93,0.59,0.45,1.0,0.16,0.0
12123,Vallat,84.0,0.0,0.25,0.92,0.0,0.94,0.94,0.94,1.0,0.0,0.0
12124,Vall d'Alba,2093.0,0.1,0.99,0.63,0.0,0.99,0.61,0.56,1.0,0.71,0.0
12125,Vall de Almonacid,454.0,0.04,0.98,0.91,0.0,1.0,0.93,0.89,1.0,0.01,0.0
12126,la Vall d'Uixó,15095.0,0.09,1.0,0.97,0.45,1.0,0.98,0.97,1.0,1.0,0.58
12127,Vallibona,263.0,0.0,0.99,0.94,0.0,0.02,0.0,0.0,1.0,0.0,0.0
12128,Vilafamés,1670.0,0.12,1.0,0.73,0.0,0.99,0.71,0.59,1.0,0.04,0.0
12129,Vilafranca/Villafranca del Cid,1904.0,0.11,0.98,0.94,0.0,1.0,0.94,0.93,1.0,0.0,0.0
12130,Villahermosa del Río,638.0,0.12,0.89,0.77,0.0,0.9,0.78,0.77,0.97,0.0,0.0
12131,Villamalur,176.0,0.0,1.0,0.98,0.0,0.9,0.9,0.89,1.0,0.0,0.0
12132,Vilanova d'Alcolea,597.0,0.0,0.95,0.94,0.0,0.99,0.93,0.91,1.0,0.0,0.0
12133,Villanueva de Viver,196.0,0.21,1.0,1.0,0.0,0.82,0.0,0.0,1.0,0.0,0.0
12134,Vilar de Canes,164.0,0.0,0.94,0.78,0.0,0.85,0.81,0.8,0.97,0.0,0.0
12135,Vila-real,24769.0,0.06,1.0,0.96,0.82,1.0,0.93,0.92,1.0,1.0,0.29
12136,la Vilavella,1551.0,0.06,0.99,0.98,0.0,1.0,0.92,0.96,1.0,0.69,0.0
12137,Villores,220.0,0.0,1.0,0.68,0.0,0.67,0.67,0.67,1.0,0.0,0.0
12138,Vinaròs,20744.0,0.06,0.99,0.88,0.59,1.0,0.87,0.84,1.0,1.0,0.48
12139,Vistabella del Maestrat,781.0,0.0,0.91,0.74,0.0,0.91,0.0,0.0,0.95,0.01,0.0
12140,Viver,1889.0,0.03,0.99,0.9,0.0,0.95,0.9,0.88,1.0,0.92,0.0
12141,Zorita del Maestrazgo,295.0,0.17,0.99,0.86,0.0,0.94,0.86,0.85,0.95,0.82,0.0
12142,Zucaina,407.0,0.0,0.93,0.9,0.0,0.92,0.91,0.9,0.98,0.0,0.0
12901,les Alqueries/Alquerías del Niño Perdido,2236.0,0.01,1.0,0.95,0.0,1.0,0.95,0.95,1.0,0.96,0.0
12902,Sant Joan de Moró,2157.0,0.15,1.0,0.86,0.0,1.0,0.88,0.83,1.0,0.97,0.02
13001,Abenójar,1099.0,0.0,0.82,0.93,0.0,0.93,0.01,0.0,0.99,0.91,0.0
13002,Agudo,1629.0,0.08,0.81,0.92,0.0,1.0,0.98,0.86,1.0,0.0,0.0
13003,Alamillo,536.0,0.21,0.88,1.0,0.0,0.99,0.99,0.98,1.0,0.0,0.0
13004,Albaladejo,1007.0,0.0,0.99,0.92,0.0,1.0,0.93,0.87,1.0,0.0,0.0
13005,Alcázar de San Juan,15871.0,0.11,0.92,1.0,0.0,0.98,0.97,0.99,1.0,0.94,0.47
13006,Alcoba,551.0,0.24,0.65,0.93,0.0,0.9,0.79,0.75,0.99,0.0,0.0
13007,Alcolea de Calatrava,1097.0,0.04,0.71,0.87,0.0,1.0,0.86,0.78,1.0,0.99,0.0
13008,Alcubillas,661.0,0.0,0.9,0.95,0.0,0.95,0.95,0.93,1.0,0.0,0.0
13009,Aldea del Rey,1485.0,0.0,0.58,0.97,0.0,0.99,0.97,0.98,1.0,0.0,0.0
13010,Alhambra,874.0,0.07,0.96,0.92,0.0,0.96,0.92,0.91,0.99,0.0,0.0
13011,Almadén,3838.0,0.07,0.98,0.94,0.0,0.97,0.94,0.88,1.0,0.75,0.0
13012,Almadenejos,441.0,0.11,0.97,0.83,0.0,0.91,0.83,0.77,0.99,0.0,0.0
13013,Almagro,4473.0,0.06,1.0,0.99,0.0,0.99,0.97,0.98,1.0,0.99,0.0
13014,Almedina,472.0,0.0,0.97,0.93,0.0,1.0,0.93,0.88,1.0,0.0,0.0
13015,Almodóvar del Campo,4697.0,0.02,0.86,0.81,0.0,0.78,0.74,0.66,0.99,0.42,0.0
13016,Almuradiel,562.0,0.08,1.0,0.88,0.0,0.99,0.88,0.87,1.0,0.0,0.0
13017,Anchuras,410.0,0.0,0.96,0.66,0.0,0.0,0.0,0.0,1.0,0.81,0.0
13018,Arenas de San Juan,707.0,0.0,0.99,0.94,0.0,1.0,0.95,0.9,1.0,1.0,0.0
13019,Argamasilla de Alba,4077.0,0.08,0.94,0.86,0.0,0.85,0.78,0.71,1.0,1.0,0.18
13020,Argamasilla de Calatrava,4197.0,0.08,0.98,0.76,0.0,0.85,0.77,0.63,1.0,0.99,0.0
13021,Arroba de los Montes,433.0,0.24,0.99,0.95,0.0,0.98,0.96,0.95,0.99,0.0,0.0
13022,Ballesteros de Calatrava,392.0,0.17,1.0,0.99,0.0,0.25,0.0,0.0,0.99,0.99,0.0
13023,Bolaños de Calatrava,5066.0,0.04,0.92,0.95,0.0,0.97,0.95,0.92,1.0,0.96,0.67
13024,Brazatortas,786.0,0.1,1.0,0.93,0.0,0.99,0.96,0.94,1.0,0.99,0.0
13025,Cabezarados,257.0,0.0,0.8,0.9,0.0,0.96,0.0,0.88,1.0,1.0,0.0
13026,Cabezarrubias del Puerto,504.0,0.0,0.81,0.94,0.0,1.0,0.0,0.0,1.0,0.0,0.0
13027,Calzada de Calatrava,3441.0,0.02,0.51,0.84,0.0,0.99,0.8,0.7,1.0,0.0,0.0
13028,Campo de Criptana,6741.0,0.05,0.91,0.97,0.0,0.98,0.97,0.94,1.0,0.82,0.0
13029,Cañada de Calatrava,111.0,0.09,0.84,0.95,0.0,0.97,0.94,0.87,0.99,0.0,0.0
13030,Caracuel de Calatrava,134.0,0.0,0.0,0.99,0.0,0.99,0.99,0.98,1.0,0.0,0.0
13031,Carrión de Calatrava,1945.0,0.1,0.34,0.89,0.0,0.99,0.89,0.79,1.0,0.36,0.0
13032,Carrizosa,1205.0,0.04,0.82,0.81,0.0,0.98,0.83,0.82,0.89,0.0,0.0
13033,Castellar de Santiago,1577.0,0.0,0.7,0.0,0.0,1.0,0.0,0.0,1.0,0.98,0.0
13034,Ciudad Real,40218.0,0.13,1.0,1.0,0.88,1.0,0.99,0.99,1.0,0.99,0.42
13035,Corral de Calatrava,749.0,0.13,0.99,0.99,0.0,1.0,0.99,0.99,1.0,0.0,0.0
13036,Los Cortijos,779.0,0.0,1.0,0.92,0.0,0.99,0.0,0.0,1.0,0.0,0.0
13037,Cózar,877.0,0.22,0.76,0.99,0.0,1.0,0.99,0.99,1.0,0.0,0.0
13038,Chillón,1875.0,0.04,0.72,0.71,0.0,1.0,0.7,0.55,1.0,0.55,0.0
13039,Daimiel,10844.0,0.11,0.97,0.91,0.0,0.95,0.91,0.83,1.0,1.0,0.0
13040,Fernán Caballero,975.0,0.07,0.58,0.94,0.0,1.0,0.95,0.95,1.0,0.03,0.0
13041,Fontanarejo,292.0,0.1,1.0,1.0,0.0,1.0,1.0,0.99,1.0,0.0,0.0
13042,Fuencaliente,1261.0,0.07,0.88,0.8,0.0,0.99,0.8,0.67,1.0,0.0,0.0
13043,Fuenllana,338.0,0.06,0.21,0.83,0.0,0.9,0.83,0.71,1.0,0.0,0.0
13044,Fuente el Fresno,2246.0,0.03,0.92,0.92,0.0,0.98,0.74,0.68,1.0,0.03,0.0
13045,Granátula de Calatrava,757.0,0.08,0.86,0.91,0.0,1.0,0.92,0.86,0.99,0.0,0.0
13046,Guadalmez,670.0,0.12,0.57,0.93,0.0,1.0,0.93,0.88,1.0,0.0,0.0
13047,Herencia,4345.0,0.03,0.77,0.96,0.0,0.98,0.96,0.91,1.0,0.0,0.0
13048,Hinojosas de Calatrava,825.0,0.16,0.88,0.86,0.0,0.99,0.0,0.0,1.0,1.0,0.0
13049,Horcajo de los Montes,758.0,0.33,1.0,0.84,0.0,1.0,0.0,0.0,1.0,0.0,0.0
13050,Las Labores,457.0,0.0,0.61,0.91,0.0,1.0,0.98,0.95,1.0,0.01,0.0
13051,Luciana,402.0,0.0,1.0,0.93,0.0,0.0,0.0,0.85,1.0,0.0,0.0
13052,Malagón,6035.0,0.03,0.64,0.92,0.0,0.85,0.81,0.75,1.0,0.61,0.0
13053,Manzanares,10383.0,0.03,0.77,0.95,0.0,0.96,0.94,0.9,1.0,0.93,0.7
13054,Membrilla,3156.0,0.04,0.93,0.89,0.0,0.91,0.88,0.81,1.0,1.0,0.01
13055,Mestanza,935.0,0.0,0.96,0.61,0.0,0.66,0.0,0.58,1.0,0.98,0.0
13056,Miguelturra,7677.0,0.03,0.99,0.93,0.0,0.95,0.93,0.87,1.0,1.0,0.0
13057,Montiel,1106.0,0.03,1.0,0.99,0.0,1.0,1.0,1.0,1.0,1.0,0.0
13058,Moral de Calatrava,3623.0,0.02,0.89,0.93,0.0,0.94,0.92,0.86,1.0,1.0,0.0
13059,Navalpino,300.0,0.06,0.58,0.99,0.0,1.0,1.0,0.98,1.0,0.0,0.0
13060,Navas de Estena,372.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13061,Pedro Muñoz,4294.0,0.1,0.83,0.96,0.0,0.98,0.96,0.93,1.0,0.0,0.0
13062,Picón,514.0,0.04,0.99,0.94,0.0,0.99,0.96,0.92,1.0,0.0,0.0
13063,Piedrabuena,2602.0,0.11,0.98,0.96,0.0,0.95,0.91,0.92,0.98,0.97,0.0
13064,Poblete,1454.0,0.06,0.98,0.97,0.0,0.99,0.97,0.95,1.0,0.0,0.0
13065,Porzuna,2842.0,0.04,0.74,0.85,0.0,0.81,0.0,0.49,0.99,0.77,0.0
13066,Pozuelo de Calatrava,2580.0,0.05,0.71,0.63,0.0,0.98,0.52,0.53,1.0,1.0,0.0
13067,Los Pozuelos de Calatrava,346.0,0.4,0.0,0.97,0.0,1.0,0.99,0.98,1.0,0.0,0.0
13068,Puebla de Don Rodrigo,936.0,0.05,0.99,0.89,0.0,1.0,0.89,0.8,1.0,0.0,0.0
13069,Puebla del Príncipe,599.0,0.01,0.98,0.98,0.0,1.0,0.99,0.98,1.0,0.0,0.0
13070,Puerto Lápice,596.0,0.09,0.67,0.96,0.0,0.99,0.99,0.99,1.0,0.01,0.0
13071,Puertollano,26335.0,0.09,1.0,0.91,0.74,0.95,0.91,0.9,1.0,1.0,0.25
13072,Retuerta del Bullaque,693.0,0.12,0.93,0.19,0.0,0.82,0.0,0.0,0.96,0.7,0.0
13073,Saceruela,445.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13074,San Carlos del Valle,705.0,0.11,0.95,0.98,0.0,1.0,0.97,0.99,1.0,0.0,0.0
13075,San Lorenzo de Calatrava,340.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13076,Santa Cruz de los Cáñamos,374.0,0.0,0.88,0.98,0.0,1.0,0.99,0.97,1.0,0.0,0.0
13077,Santa Cruz de Mudela,2514.0,0.12,0.78,0.95,0.0,0.99,0.95,0.94,1.0,0.04,0.0
13078,Socuéllamos,6937.0,0.03,0.61,0.94,0.0,0.97,0.93,0.88,1.0,0.21,0.0
13079,La Solana,7108.0,0.01,0.99,0.98,0.0,0.99,0.98,0.92,1.0,1.0,0.0
13080,Solana del Pino,549.0,0.0,0.91,0.77,0.0,0.77,0.77,0.62,0.99,0.95,0.0
13081,Terrinches,602.0,0.01,0.99,0.94,0.0,1.0,0.97,0.99,1.0,0.0,0.0
13082,Tomelloso,18802.0,0.08,0.98,0.97,0.0,0.99,0.97,0.93,1.0,1.0,0.37
13083,Torralba de Calatrava,2036.0,0.12,0.97,0.93,0.0,0.99,0.93,0.87,1.0,0.98,0.0
13084,Torre de Juan Abad,1295.0,0.06,0.9,0.85,0.0,1.0,0.84,0.74,1.0,0.01,0.0
13085,Torrenueva,1825.0,0.05,0.99,0.99,0.0,1.0,0.99,0.99,1.0,1.0,0.0
13086,Valdemanco del Esteras,322.0,0.0,0.88,0.87,0.0,0.0,0.0,0.0,0.99,0.0,0.0
13087,Valdepeñas,16982.0,0.08,0.97,0.93,0.0,0.96,0.92,0.86,1.0,0.99,0.24
13088,Valenzuela de Calatrava,542.0,0.04,0.98,0.94,0.0,1.0,0.94,0.9,1.0,0.0,0.0
13089,Villahermosa,1909.0,0.04,0.94,0.98,0.0,1.0,0.94,0.93,0.99,0.99,0.0
13090,Villamanrique,1049.0,0.05,0.99,0.99,0.0,1.0,0.0,0.98,1.0,1.0,0.0
13091,Villamayor de Calatrava,701.0,0.0,0.94,0.71,0.0,0.97,0.72,0.57,1.0,0.06,0.0
13092,Villanueva de la Fuente,1691.0,0.04,0.77,0.98,0.0,1.0,0.99,0.99,1.0,1.0,0.0
13093,Villanueva de los Infantes,3320.0,0.11,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
13094,Villanueva de San Carlos,344.0,0.0,0.46,0.94,0.0,0.97,0.94,0.87,1.0,0.0,0.0
13095,Villar del Pozo,67.0,0.0,0.28,1.0,0.0,0.0,0.0,0.0,1.0,0.73,0.0
13096,Villarrubia de los Ojos,4897.0,0.07,1.0,0.96,0.0,0.99,0.98,0.97,1.0,0.99,0.0
13097,Villarta de San Juan,1501.0,0.09,0.56,0.96,0.0,1.0,0.96,0.92,1.0,0.0,0.0
13098,Viso del Marqués,1936.0,0.04,0.81,0.88,0.0,0.97,0.84,0.77,1.0,0.93,0.0
13901,El Robledo,969.0,0.05,0.93,0.75,0.0,0.98,0.0,0.0,0.99,0.93,0.0
13902,Ruidera,778.0,0.0,0.99,0.92,0.0,0.99,0.99,0.95,1.0,0.97,0.0
13903,Arenales de San Gregorio,416.0,0.21,0.75,0.95,0.0,1.0,0.99,0.97,1.0,0.0,0.0
13904,Llanos del Caudillo,310.0,0.0,0.68,0.94,0.0,0.93,0.93,0.88,1.0,1.0,0.0
14001,Adamuz,2641.0,0.05,0.77,0.57,0.0,0.58,0.53,0.49,0.99,0.01,0.0
14002,Aguilar de la Frontera,6728.0,0.04,0.98,0.93,0.0,0.96,0.94,0.89,1.0,0.99,0.0
14003,Alcaracejos,1336.0,0.08,0.92,0.64,0.0,0.96,0.65,0.51,0.99,0.97,0.0
14004,Almedinilla,1478.0,0.05,0.88,0.74,0.0,0.98,0.78,0.69,0.99,0.12,0.0
14005,Almodóvar del Río,3105.0,0.13,0.64,0.96,0.0,0.89,0.78,0.86,1.0,0.73,0.0
14006,Añora,1222.0,0.04,0.79,0.68,0.0,1.0,0.0,0.0,1.0,0.02,0.0
14007,Baena,9588.0,0.07,0.99,0.92,0.0,0.94,0.89,0.89,1.0,0.98,0.48
14008,Belalcázar,2634.0,0.05,0.83,0.77,0.0,0.99,0.77,0.71,1.0,0.98,0.0
14009,Belmez,2110.0,0.1,0.91,0.84,0.0,0.97,0.85,0.77,1.0,0.6,0.0
14010,Benamejí,2385.0,0.17,0.77,0.99,0.0,1.0,0.99,0.99,1.0,0.93,0.0
14011,Los Blázquez,494.0,0.24,0.1,0.86,0.0,0.89,0.78,0.78,1.0,0.0,0.0
14012,Bujalance,3298.0,0.09,0.84,1.0,0.0,1.0,1.0,1.0,0.99,0.96,0.0
14013,Cabra,10761.0,0.11,0.97,0.86,0.0,0.94,0.88,0.77,1.0,0.98,0.47
14014,Cañete de las Torres,1515.0,0.12,0.99,0.99,0.0,0.99,0.99,1.0,1.0,1.0,0.0
14015,Carcabuey,1658.0,0.08,0.72,0.83,0.0,0.98,0.79,0.74,0.97,0.04,0.0
14016,Cardeña,1548.0,0.09,0.74,0.65,0.0,0.87,0.65,0.59,0.92,0.0,0.0
14017,La Carlota,6994.0,0.1,0.89,0.82,0.0,0.93,0.86,0.82,1.0,0.97,0.0
14018,El Carpio,2177.0,0.05,0.95,0.92,0.0,0.97,0.9,0.89,1.0,0.07,0.0
14019,Castro del Río,3566.0,0.13,0.86,0.92,0.0,0.97,0.94,0.88,1.0,0.94,0.0
14020,Conquista,407.0,0.13,0.53,0.98,0.0,0.99,0.97,0.96,1.0,0.0,0.0
14021,Córdoba,154188.0,0.13,1.0,0.96,0.49,0.98,0.96,0.94,1.0,0.99,0.91
14022,Doña Mencía,2212.0,0.05,1.0,0.99,0.0,0.99,0.98,0.97,1.0,1.0,0.0
14023,Dos Torres,1539.0,0.1,0.79,0.88,0.0,0.96,0.83,0.81,1.0,0.0,0.0
14024,Encinas Reales,1269.0,0.13,1.0,0.98,0.0,1.0,0.89,0.95,1.0,0.99,0.0
14025,Espejo,1718.0,0.09,0.45,0.95,0.0,1.0,0.95,0.78,1.0,0.01,0.0
14026,Espiel,1609.0,0.06,0.94,0.78,0.0,1.0,0.93,0.73,1.0,0.95,0.0
14027,Fernán-Núñez,4891.0,0.07,0.97,0.96,0.0,0.98,0.96,0.91,1.0,0.98,0.0
14028,Fuente la Lancha,211.0,0.0,0.87,1.0,0.0,1.0,1.0,1.0,1.0,0.3,0.0
14029,Fuente Obejuna,3726.0,0.17,0.76,0.85,0.0,0.92,0.85,0.76,0.99,0.0,0.0
14030,Fuente Palmera,3983.0,0.09,0.69,0.95,0.0,0.97,0.95,0.87,0.99,0.73,0.0
14031,Fuente-Tójar,489.0,0.45,1.0,0.93,0.0,0.99,0.93,0.89,1.0,1.0,0.0
14032,La Granjuela,290.0,0.25,0.91,0.82,0.0,0.93,0.87,0.72,1.0,0.0,0.0
14033,Guadalcázar,766.0,0.14,0.98,0.95,0.0,1.0,0.95,0.93,1.0,0.02,0.0
