cmun,n_industry,n_construction,n_info_communications,n_financial_insurance,n_real_estate,n_professional_technical,n_eduation_health_social,n_other
06089,0,0,0,0,0,0,0,0
06090,0,0,0,0,0,0,0,0
06091,22,38,0,0,0,0,0,0
06092,0,0,0,0,0,0,0,0
06093,35,42,0,0,0,0,0,0
06094,8,14,0,0,0,0,0,0
06095,41,94,0,0,27,56,31,73
06096,0,0,0,0,0,0,0,0
06097,11,24,0,0,0,0,0,0
06098,0,0,0,0,0,0,0,0
06099,7,8,0,0,0,0,0,0
06100,0,0,0,0,0,0,0,0
06101,0,0,0,0,0,0,0,0
06102,5,5,0,0,0,0,0,0
06103,18,53,0,0,11,40,25,42
06104,0,0,0,0,0,0,0,0
06105,0,0,0,0,0,0,0,0
06106,0,0,0,0,0,0,0,0
06107,7,13,0,0,0,0,0,0
06108,21,20,0,0,0,0,0,0
06109,76,44,0,0,0,0,0,0
06110,0,0,0,0,0,0,0,0
06111,0,0,0,0,0,0,0,0
06112,0,0,0,0,0,0,0,0
06113,18,43,0,0,0,0,0,0
06114,0,0,0,0,0,0,0,0
06115,8,13,0,0,0,0,0,0
06116,6,11,0,0,0,0,0,0
06117,21,9,0,0,0,0,0,0
06118,0,0,0,0,0,0,0,0
06119,0,0,0,0,0,0,0,0
06120,21,26,0,0,0,0,0,0
06121,24,54,0,0,0,0,0,0
06122,33,55,0,0,11,50,36,51
06123,66,41,0,0,8,34,21,34
06124,9,14,0,0,0,0,0,0
06125,12,11,0,0,0,0,0,0
06126,11,29,0,0,0,0,0,0
06127,18,20,0,0,0,0,0,0
06128,20,39,4,7,6,40,24,42
06129,0,0,0,0,0,0,0,0
06130,0,0,0,0,0,0,0,0
06131,5,15,0,0,0,0,0,0
06132,0,0,0,0,0,0,0,0
06133,13,20,0,0,0,0,0,0
06134,0,0,0,0,0,0,0,0
06135,0,0,0,0,0,0,0,0
06136,5,14,0,0,0,0,0,0
06137,4,7,0,0,0,0,0,0
06138,5,5,0,0,0,0,0,0
06139,0,0,0,0,0,0,0,0
06140,0,0,0,0,0,0,0,0
06141,11,16,0,0,0,0,0,0
06142,0,0,0,0,0,0,0,0
06143,17,37,0,0,0,0,0,0
06144,0,0,0,0,0,0,0,0
06145,0,0,0,0,0,0,0,0
06146,0,0,0,0,0,0,0,0
06147,0,0,0,0,0,0,0,0
06148,5,5,0,0,0,0,0,0
06149,58,84,7,12,19,79,68,61
06150,0,0,0,0,0,0,0,0
06151,8,8,0,0,0,0,0,0
06152,6,17,0,0,0,0,0,0
06153,95,160,9,46,50,197,138,175
06154,11,15,0,0,0,0,0,0
06155,6,23,0,0,0,0,0,0
06156,4,12,0,0,0,0,0,0
06157,0,0,0,0,0,0,0,0
06158,76,93,12,22,52,190,123,122
06159,33,15,0,0,0,0,0,0
06160,20,31,0,0,0,0,0,0
06161,0,0,0,0,0,0,0,0
06162,16,46,0,0,0,0,0,0
06901,9,33,0,0,0,0,0,0
06902,0,0,0,0,0,0,0,0
06903,7,24,0,0,0,0,0,0
07001,29,86,8,9,38,111,43,54
07002,52,128,10,10,82,155,54,76
07003,57,225,15,22,125,272,67,145
07004,37,94,14,8,26,78,25,65
07005,47,333,13,17,128,288,41,105
07006,38,192,15,10,42,146,54,63
07007,0,0,0,0,0,0,0,0
07008,70,136,14,7,40,117,49,65
07009,0,0,0,0,0,0,0,0
07010,36,86,9,14,43,141,63,69
07011,180,788,73,91,540,1.150,317,461
07012,6,49,0,0,0,0,0,0
07013,66,292,8,16,53,207,60,101
07014,26,182,7,16,82,224,35,92
07015,195,371,31,35,254,525,170,275
07016,26,37,0,0,0,0,0,0
07017,10,25,0,0,0,0,0,0
07018,0,0,0,0,0,0,0,0
07019,0,0,0,0,0,0,0,0
07020,22,83,6,6,16,102,51,44
07021,0,0,0,0,0,0,0,0
07022,93,419,23,22,94,334,97,149
07023,33,44,0,0,52,64,18,53
07024,23,154,5,12,90,177,37,76
07025,0,0,0,0,0,0,0,0
07026,150,896,75,94,634,1.301,360,576
07027,118,497,44,49,120,386,149,218
07028,8,33,0,0,0,0,0,0
07029,32,113,6,11,13,76,24,53
07030,21,46,0,0,0,0,0,0
07031,139,534,38,63,209,563,219,269
07032,112,320,34,53,229,563,199,271
07033,240,733,58,49,227,629,254,360
07034,10,21,0,0,0,0,0,0
07035,15,41,0,0,0,0,0,0
07036,156,497,63,61,159,533,222,335
07037,22,83,6,6,46,98,19,54
07038,15,41,0,0,0,0,0,0
07039,41,163,5,7,27,82,21,67
07040,1.345,5.322,799,744,3.019,7.991,3.004,3.483
07041,29,55,0,0,0,0,0,0
07042,81,262,10,24,188,342,84,136
07043,52,108,8,4,29,72,29,46
07044,72,231,10,18,63,152,46,87
07045,0,0,0,0,0,0,0,0
07046,72,346,24,24,150,374,101,210
07047,21,44,0,0,0,0,0,0
07048,73,421,33,37,179,557,137,237
07049,14,41,0,0,0,0,0,0
07050,24,94,8,5,53,152,25,71
07051,34,144,0,0,54,125,43,82
07052,24,87,7,12,46,128,38,66
07053,6,16,0,0,0,0,0,0
07054,169,709,30,49,338,875,224,404
07055,30,131,7,12,59,123,34,73
07056,39,131,9,12,37,110,45,58
07057,54,266,11,11,137,284,71,123
07058,17,69,0,0,0,0,0,0
07059,20,74,7,6,33,77,26,46
07060,35,82,0,0,0,0,0,0
07061,50,230,17,18,88,202,73,115
07062,21,126,5,8,56,134,36,76
07063,6,25,0,0,0,0,0,0
07064,31,93,10,10,34,89,34,59
07065,19,88,0,0,0,0,0,0
07901,0,0,0,0,0,0,0,0
07902,5,29,0,0,0,0,0,0
08001,62,91,11,15,64,83,52,60
08002,0,0,0,0,0,0,0,0
08003,38,83,37,35,132,310,155,89
08004,0,0,0,0,0,0,0,0
08005,79,108,25,42,94,236,112,72
08006,53,165,48,28,81,246,144,119
08007,65,115,12,14,46,153,64,76
08008,0,0,0,0,0,0,0,0
08009,103,158,25,29,102,198,110,109
08010,49,48,7,9,25,60,32,45
08011,20,27,0,0,0,0,0,0
08012,22,22,0,0,0,0,0,0
08013,12,25,0,0,0,0,0,0
08014,11,35,0,0,0,0,0,0
08015,694,1.798,236,237,866,1.782,898,1.259
08016,6,43,0,0,0,0,0,0
08017,41,51,0,0,0,0,0,0
08018,18,35,0,0,0,0,0,0
08019,4.378,12.044,7.934,4.277,15.753,46.962,17.817,16.541
08020,30,71,32,13,62,159,65,52
08021,0,0,0,0,0,0,0,0
08022,67,167,25,43,94,176,115,112
08023,70,129,10,13,50,132,73,86
08024,0,0,0,0,0,0,0,0
08025,11,19,0,0,0,0,0,0
08026,0,0,0,0,0,0,0,0
08027,0,0,0,0,0,0,0,0
08028,5,14,0,0,0,0,0,0
08029,92,55,0,0,0,0,0,0
08030,30,73,32,34,85,249,86,79
08031,36,55,0,0,0,0,0,0
08032,5,21,0,0,0,0,0,0
08033,142,215,27,22,137,272,131,150
08034,12,15,0,0,0,0,0,0
08035,42,133,31,30,130,219,128,172
08036,0,0,0,0,0,0,0,0
08037,23,48,0,0,0,0,0,0
08038,23,21,0,0,0,0,0,0
08039,0,0,0,0,0,0,0,0
08040,72,147,21,26,69,176,116,140
08041,93,138,11,14,100,97,32,71
08042,11,56,0,0,0,0,0,0
08043,22,70,10,4,18,74,39,37
08044,29,34,0,0,24,42,30,26
08045,0,0,0,0,0,0,0,0
08046,107,201,43,27,103,291,206,183
08047,35,45,0,0,0,0,0,0
08048,0,0,0,0,0,0,0,0
08049,16,19,0,0,0,0,0,0
08050,0,0,0,0,0,0,0,0
08051,241,307,30,42,137,282,156,176
08052,0,0,0,0,0,0,0,0
08053,31,62,0,0,0,0,0,0
08054,131,114,12,13,54,134,59,82
08055,0,0,0,0,0,0,0,0
08056,170,574,188,138,506,1.174,559,549
08057,0,0,0,0,0,0,0,0
08058,14,24,0,0,0,0,0,0
08059,0,0,0,0,0,0,0,0
08060,0,0,0,0,0,0,0,0
08061,29,27,0,0,0,0,0,0
08062,4,17,0,0,0,0,0,0
08063,0,0,0,0,0,0,0,0
08064,21,51,0,0,0,0,0,0
08065,11,18,0,0,0,0,0,0
08066,20,19,0,0,0,0,0,0
08067,69,97,13,7,26,94,61,93
08068,58,101,24,24,54,127,76,62
08069,16,46,0,0,0,0,0,0
08070,0,0,0,0,0,0,0,0
08071,0,0,0,0,0,0,0,0
08072,46,161,26,27,63,223,135,110
08073,286,784,132,97,328,675,320,506
08074,50,166,28,22,45,187,86,125
08075,55,68,12,7,26,90,59,56
08076,129,157,26,32,103,201,105,141
08077,166,333,95,80,306,633,324,270
08078,0,0,0,0,0,0,0,0
08079,0,0,0,0,0,0,0,0
08080,0,0,0,0,0,0,0,0
08081,0,0,0,0,0,0,0,0
08082,11,19,0,0,0,0,0,0
08083,17,38,0,0,0,0,0,0
08084,9,20,0,0,0,0,0,0
08085,21,21,0,0,0,0,0,0
08086,183,200,39,14,121,198,126,152
08087,0,0,0,0,0,0,0,0
08088,88,138,50,31,128,287,183,154
08089,154,357,57,74,317,586,330,312
08090,0,0,0,0,0,0,0,0
08091,39,54,16,6,25,76,39,46
08092,30,64,0,0,0,0,0,0
08093,0,0,0,0,0,0,0,0
08094,16,26,0,0,0,0,0,0
08095,0,0,0,0,0,0,0,0
08096,341,486,108,134,519,934,490,420
08097,14,15,0,0,0,0,0,0
08098,42,30,0,0,0,0,0,0
08099,0,0,0,0,0,0,0,0
08100,64,54,0,0,0,0,0,0
08101,576,1.865,282,214,808,1.658,830,1.396
08102,314,315,72,68,380,546,302,344
08103,0,0,0,0,0,0,0,0
08104,0,0,0,0,0,0,0,0
08105,69,93,8,13,46,58,30,70
08106,86,129,16,18,67,131,79,104
08107,75,193,11,12,79,138,61,119
08108,164,100,12,15,90,77,44,49
08109,0,0,0,0,0,0,0,0
08110,68,161,18,29,111,146,90,141
08111,0,0,0,0,0,0,0,0
08112,147,171,12,23,72,141,96,135
08113,321,504,134,138,537,957,562,518
08114,105,156,24,30,115,199,119,156
08115,56,36,0,0,0,0,0,0
08116,0,0,0,0,0,0,0,0
08117,35,37,0,0,0,0,0,0
08118,85,211,70,61,177,487,260,243
08119,44,73,9,7,42,56,31,51
08120,21,68,23,39,149,318,157,78
08121,805,1.038,240,210,803,1.517,807,891
08122,9,27,0,0,0,0,0,0
08123,148,176,55,45,152,422,196,206
08124,156,340,48,60,222,332,198,254
08125,281,370,32,33,165,312,141,232
08126,42,81,18,14,59,186,100,91
08127,20,16,0,0,0,0,0,0
08128,0,0,0,0,0,0,0,0
08129,0,0,0,0,0,0,0,0
08130,0,0,0,0,0,0,0,0
08131,7,4,0,0,0,0,0,0
08132,0,0,0,0,0,0,0,0
08133,0,0,0,0,0,0,0,0
08134,0,0,0,0,0,0,0,0
08135,65,67,5,14,28,88,38,53
08136,118,117,10,20,73,123,41,105
08137,0,0,0,0,0,0,0,0
08138,40,108,13,8,34,69,51,69
08139,0,0,0,0,0,0,0,0
08140,37,59,4,4,33,51,15,36
08141,45,86,0,0,34,74,35,39
08142,0,0,0,0,0,0,0,0
08143,46,44,0,0,0,0,0,0
08144,0,0,0,0,0,0,0,0
08145,58,57,0,0,0,0,0,0
08146,9,37,0,0,0,0,0,0
08147,79,180,21,29,121,221,107,160
08148,8,65,0,0,0,0,0,0
08149,19,7,0,0,0,0,0,0
08150,0,0,0,0,0,0,0,0
08151,0,0,0,0,0,0,0,0
08152,0,0,0,0,0,0,0,0
08153,0,0,0,0,0,0,0,0
08154,0,0,0,0,0,0,0,0
08155,43,105,12,8,41,75,44,84
08156,144,185,16,21,106,181,73,133
08157,42,93,20,11,62,139,97,70
08158,66,49,0,0,0,0,0,0
08159,96,158,13,32,116,168,99,128
08160,0,0,0,0,0,0,0,0
08161,49,138,14,24,69,105,61,97
08162,13,36,0,0,0,0,0,0
08163,104,297,31,40,158,246,126,193
08164,15,13,0,0,0,0,0,0
08165,46,24,0,0,0,0,0,0
08166,9,11,0,0,0,0,0,0
08167,184,83,12,11,39,57,31,54
08168,0,0,0,0,0,0,0,0
08169,134,331,58,62,270,407,202,342
08170,0,0,0,0,0,0,0,0
08171,14,36,0,0,0,0,0,0
08172,71,241,61,39,144,345,223,203
08174,0,0,0,0,0,0,0,0
08175,32,51,0,0,0,0,0,0
08176,0,0,0,0,0,0,0,0
08177,0,0,0,0,0,0,0,0
08178,0,0,0,0,0,0,0,0
08179,0,0,0,0,0,0,0,0
08180,198,311,41,35,142,237,130,227
08181,88,130,18,21,75,144,67,99
08182,12,51,0,0,0,0,0,0
08183,33,72,0,0,22,56,28,44
08184,480,653,87,73,335,647,343,420
08185,0,0,0,0,0,0,0,0
08187,850,1.872,356,297,945,2.394,1.227,1.329
08188,0,0,0,0,0,0,0,0
08189,0,0,0,0,0,0,0,0
08190,0,0,0,0,0,0,0,0
08191,66,42,9,6,33,47,30,43
08192,74,66,15,10,46,83,53,49
08193,12,24,0,0,0,0,0,0
08194,133,234,42,28,110,253,99,225
08195,0,0,0,0,0,0,0,0
08196,155,162,24,22,118,170,84,145
08197,43,96,34,35,93,291,129,96
08198,26,61,15,10,35,113,52,60
08199,0,0,0,0,0,0,0,0
08200,221,574,64,78,405,519,316,396
08201,0,0,0,0,0,0,0,0
08202,112,171,31,28,119,190,105,124
08203,16,58,0,0,0,0,0,0
08204,30,44,0,0,0,0,0,0
08205,253,636,518,367,879,3.396,1.703,743
08206,13,12,0,0,0,0,0,0
08207,13,28,0,0,0,0,0,0
08208,81,63,11,11,46,81,57,53
08209,83,102,18,14,57,69,53,65
08210,35,86,7,14,40,95,46,46
08211,165,314,65,64,227,463,255,304
08212,0,0,0,0,0,0,0,0
08213,116,88,19,11,101,124,90,93
08214,99,123,24,24,70,183,94,77
08215,17,46,0,0,0,0,0,0
08216,0,0,0,0,0,0,0,0
08217,127,239,61,75,170,427,252,185
08218,57,88,12,10,51,62,57,81
08219,79,148,75,58,195,423,224,160
08220,19,41,0,0,0,0,0,0
08221,92,134,72,66,210,658,264,161
08222,24,20,0,0,0,0,0,0
08223,31,33,0,0,0,0,0,0
08224,8,15,0,0,0,0,0,0
08225,0,0,0,0,0,0,0,0
08226,13,12,0,0,0,0,0,0
08227,32,41,0,0,0,0,0,0
08228,0,0,0,0,0,0,0,0
08229,0,0,0,0,0,0,0,0
08230,47,120,27,23,85,246,107,86
08231,99,334,59,38,191,518,291,248
08232,20,16,0,0,0,0,0,0
08233,42,32,0,0,0,0,0,0
08234,22,62,0,0,0,0,0,0
08235,18,51,11,9,33,129,58,37
08236,19,27,0,0,0,0,0,0
08237,14,16,0,0,0,0,0,0
08238,160,202,72,52,150,456,267,144
08239,0,0,0,0,0,0,0,0
08240,109,92,22,21,84,137,68,84
08241,0,0,0,0,0,0,0,0
08242,0,0,0,0,0,0,0,0
08243,0,0,0,0,0,0,0,0
08244,47,53,20,8,51,109,40,45
08245,189,936,57,64,249,478,277,551
08246,29,33,0,0,0,0,0,0
08247,11,21,0,0,0,0,0,0
08248,64,88,14,19,41,95,37,62
08249,0,0,0,0,0,0,0,0
08250,28,84,0,0,36,57,36,39
08251,40,60,0,0,22,39,21,29
08252,323,292,40,48,150,305,147,195
08253,0,0,0,0,0,0,0,0
08254,18,32,0,0,0,0,0,0
08255,0,0,0,0,0,0,0,0
08256,0,0,0,0,0,0,0,0
08257,0,0,0,0,0,0,0,0
08258,0,0,0,0,0,0,0,0
08259,55,123,22,19,44,118,85,100
08260,216,205,23,32,108,210,85,132
08261,8,39,0,0,0,0,0,0
08262,51,78,11,6,46,54,43,43
08263,102,239,22,21,90,186,110,137
08264,24,67,20,22,61,218,74,53
08265,30,20,0,0,0,0,0,0
08266,201,428,90,80,321,805,357,403
08267,143,110,9,11,53,102,53,68
08268,8,7,0,0,0,0,0,0
08269,34,48,0,0,0,0,0,0
08270,87,254,105,75,372,922,371,332
08271,0,0,0,0,0,0,0,0
08272,0,0,0,0,0,0,0,0
08273,42,42,0,0,0,0,0,0
08274,27,25,0,0,32,35,29,28
08275,0,0,0,0,0,0,0,0
08276,0,0,0,0,0,0,0,0
08277,0,0,0,0,0,0,0,0
08278,49,105,7,11,45,107,61,58
08279,959,2.039,300,255,1.193,2.423,1.134,1.363
08280,0,0,0,0,0,0,0,0
08281,44,61,21,19,82,185,107,52
08282,21,70,16,36,65,213,130,83
08283,55,85,14,14,47,121,55,56
08284,71,183,13,17,65,115,62,121
08285,117,144,20,12,74,119,77,108
08286,27,46,0,0,0,0,0,0
08287,22,13,0,0,0,0,0,0
08288,13,29,0,0,0,0,0,0
08289,21,67,10,7,20,74,52,36
08290,10,22,0,0,0,0,0,0
08291,45,84,6,7,23,91,47,52
08292,7,10,0,0,0,0,0,0
08293,0,0,0,0,0,0,0,0
08294,12,37,0,0,0,0,0,0
08295,62,166,23,12,75,157,79,114
08296,6,28,0,0,0,0,0,0
08297,0,0,0,0,0,0,0,0
08298,242,400,124,87,268,744,374,383
08299,0,0,0,0,0,0,0,0
08300,62,92,17,13,43,98,39,57
08301,173,546,74,61,307,463,278,303
08302,40,112,9,7,49,82,46,64
08303,0,0,0,0,0,0,0,0
08304,15,15,0,0,0,0,0,0
08305,120,309,69,51,281,528,287,281
08306,0,0,0,0,0,0,0,0
08307,183,544,125,102,424,944,490,514
08308,0,0,0,0,0,0,0,0
08901,0,0,0,0,0,0,0,0
08902,42,70,6,13,46,84,47,46
08903,0,0,0,0,0,0,0,0
08904,11,61,0,0,5,33,12,40
08905,22,42,0,0,0,0,0,0
09001,0,0,0,0,0,0,0,0
09003,0,0,0,0,0,0,0,0
09006,0,0,0,0,0,0,0,0
09007,0,0,0,0,0,0,0,0
09009,0,0,0,0,0,0,0,0
09010,0,0,0,0,0,0,0,0
09011,0,0,0,0,0,0,0,0
09012,0,0,0,0,0,0,0,0
09013,0,0,0,0,0,0,0,0
09014,0,0,0,0,0,0,0,0
09016,0,0,0,0,0,0,0,0
09017,0,0,0,0,0,0,0,0
09018,151,278,17,39,135,254,149,268
09019,0,0,0,0,0,0,0,0
09020,0,0,0,0,0,0,0,0
09021,0,0,0,0,0,0,0,0
09022,0,0,0,0,0,0,0,0
09023,4,16,0,0,0,0,0,0
09024,0,0,0,0,0,0,0,0
09025,0,0,0,0,0,0,0,0
09026,0,0,0,0,0,0,0,0
09027,0,0,0,0,0,0,0,0
09029,0,0,0,0,0,0,0,0
09030,0,0,0,0,0,0,0,0
09032,0,0,0,0,0,0,0,0
09033,0,0,0,0,0,0,0,0
09034,0,0,0,0,0,0,0,0
09035,0,0,0,0,0,0,0,0
09036,0,0,0,0,0,0,0,0
09037,0,0,0,0,0,0,0,0
09038,0,0,0,0,0,0,0,0
09039,0,0,0,0,0,0,0,0
09041,0,0,0,0,0,0,0,0
09043,0,0,0,0,0,0,0,0
09044,0,0,0,0,0,0,0,0
09045,0,0,0,0,0,0,0,0
09046,0,0,0,0,0,0,0,0
09047,0,0,0,0,0,0,0,0
09048,15,12,0,0,0,0,0,0
09050,0,0,0,0,0,0,0,0
09051,0,0,0,0,0,0,0,0
09052,0,0,0,0,0,0,0,0
09054,0,0,0,0,0,0,0,0
09055,0,0,0,0,0,0,0,0
09056,34,63,0,0,26,41,15,67
09057,0,0,0,0,0,0,0,0
09058,0,0,0,0,0,0,0,0
09059,583,1.346,150,250,838,1.857,975,2.034
09060,0,0,0,0,0,0,0,0
09061,0,0,0,0,0,0,0,0
09062,0,0,0,0,0,0,0,0
09063,0,0,0,0,0,0,0,0
09064,0,0,0,0,0,0,0,0
09065,0,0,0,0,0,0,0,0
09066,0,0,0,0,0,0,0,0
09067,0,0,0,0,0,0,0,0
09068,0,0,0,0,0,0,0,0
09070,0,0,0,0,0,0,0,0
09071,0,0,0,0,0,0,0,0
09072,0,0,0,0,0,0,0,0
09073,7,19,0,0,0,0,0,0
09074,4,8,0,0,0,0,0,0
09075,0,0,0,0,0,0,0,0
09076,0,0,0,0,0,0,0,0
09077,0,0,0,0,0,0,0,0
09078,0,0,0,0,0,0,0,0
09079,0,0,0,0,0,0,0,0
09082,0,0,0,0,0,0,0,0
09083,0,0,0,0,0,0,0,0
09084,0,0,0,0,0,0,0,0
09085,0,0,0,0,0,0,0,0
09086,0,0,0,0,0,0,0,0
09088,0,0,0,0,0,0,0,0
09090,0,0,0,0,0,0,0,0
09091,0,0,0,0,0,0,0,0
09093,0,0,0,0,0,0,0,0
09094,0,0,0,0,0,0,0,0
09095,0,0,0,0,0,0,0,0
09098,0,0,0,0,0,0,0,0
09100,0,0,0,0,0,0,0,0
09101,0,0,0,0,0,0,0,0
09102,0,0,0,0,0,0,0,0
09103,0,0,0,0,0,0,0,0
09104,0,0,0,0,0,0,0,0
09105,0,0,0,0,0,0,0,0
09108,0,0,0,0,0,0,0,0
09109,4,16,0,0,0,0,0,0
09110,0,0,0,0,0,0,0,0
09112,0,0,0,0,0,0,0,0
09113,0,0,0,0,0,0,0,0
09114,0,0,0,0,0,0,0,0
09115,0,0,0,0,0,0,0,0
09117,0,0,0,0,0,0,0,0
09119,0,0,0,0,0,0,0,0
09120,0,0,0,0,0,0,0,0
09122,0,0,0,0,0,0,0,0
09123,0,0,0,0,0,0,0,0
09124,10,25,0,0,0,0,0,0
09125,0,0,0,0,0,0,0,0
09127,0,0,0,0,0,0,0,0
09128,0,0,0,0,0,0,0,0
09129,0,0,0,0,0,0,0,0
09130,0,0,0,0,0,0,0,0
09131,0,0,0,0,0,0,0,0
09132,0,0,0,0,0,0,0,0
09133,0,0,0,0,0,0,0,0
09134,0,0,0,0,0,0,0,0
09135,0,0,0,0,0,0,0,0
09136,0,0,0,0,0,0,0,0
09137,0,0,0,0,0,0,0,0
09138,0,0,0,0,0,0,0,0
09139,0,0,0,0,0,0,0,0
09140,0,0,0,0,0,0,0,0
09141,0,0,0,0,0,0,0,0
09143,0,0,0,0,0,0,0,0
09144,0,0,0,0,0,0,0,0
09148,0,0,0,0,0,0,0,0
09149,0,0,0,0,0,0,0,0
09151,0,0,0,0,0,0,0,0
09152,0,0,0,0,0,0,0,0
09154,0,0,0,0,0,0,0,0
09155,0,0,0,0,0,0,0,0
09159,0,0,0,0,0,0,0,0
09160,0,0,0,0,0,0,0,0
09162,0,0,0,0,0,0,0,0
09163,0,0,0,0,0,0,0,0
09164,0,0,0,0,0,0,0,0
09166,0,0,0,0,0,0,0,0
09167,0,0,0,0,0,0,0,0
09168,0,0,0,0,0,0,0,0
09169,0,0,0,0,0,0,0,0
09170,0,0,0,0,0,0,0,0
09172,0,0,0,0,0,0,0,0
09173,0,0,0,0,0,0,0,0
09174,0,0,0,0,0,0,0,0
09175,0,0,0,0,0,0,0,0
09176,0,0,0,0,0,0,0,0
09177,0,0,0,0,0,0,0,0
09178,0,0,0,0,0,0,0,0
09179,0,0,0,0,0,0,0,0
09180,0,0,0,0,0,0,0,0
09181,0,0,0,0,0,0,0,0
09182,0,0,0,0,0,0,0,0
09183,0,0,0,0,0,0,0,0
09184,0,0,0,0,0,0,0,0
09189,0,0,0,0,0,0,0,0
09190,0,0,0,0,0,0,0,0
09191,0,0,0,0,0,0,0,0
09192,0,0,0,0,0,0,0,0
09194,24,29,0,0,0,0,0,0
09195,0,0,0,0,0,0,0,0
09196,0,0,0,0,0,0,0,0
09197,0,0,0,0,0,0,0,0
09198,0,0,0,0,0,0,0,0
09199,0,0,0,0,0,0,0,0
09200,0,0,0,0,0,0,0,0
09201,0,0,0,0,0,0,0,0
09202,0,0,0,0,0,0,0,0
09206,0,0,0,0,0,0,0,0
09208,0,0,0,0,0,0,0,0
09209,28,114,0,0,32,56,36,117
09211,12,30,0,0,0,0,0,0
09213,0,0,0,0,0,0,0,0
09214,0,0,0,0,0,0,0,0
09215,0,0,0,0,0,0,0,0
09216,0,0,0,0,0,0,0,0
09217,0,0,0,0,0,0,0,0
09218,0,0,0,0,0,0,0,0
09219,112,204,15,49,149,215,132,236
09220,0,0,0,0,0,0,0,0
09221,0,0,0,0,0,0,0,0
09223,0,0,0,0,0,0,0,0
09224,0,0,0,0,0,0,0,0
09225,0,0,0,0,0,0,0,0
09226,0,0,0,0,0,0,0,0
09227,0,0,0,0,0,0,0,0
09228,0,0,0,0,0,0,0,0
09229,0,0,0,0,0,0,0,0
09230,0,0,0,0,0,0,0,0
09231,0,0,0,0,0,0,0,0
09232,0,0,0,0,0,0,0,0
09235,0,0,0,0,0,0,0,0
09236,0,0,0,0,0,0,0,0
09238,0,0,0,0,0,0,0,0
09239,0,0,0,0,0,0,0,0
09241,0,0,0,0,0,0,0,0
09242,0,0,0,0,0,0,0,0
09243,0,0,0,0,0,0,0,0
09244,0,0,0,0,0,0,0,0
09246,0,0,0,0,0,0,0,0
09247,0,0,0,0,0,0,0,0
09248,0,0,0,0,0,0,0,0
09249,0,0,0,0,0,0,0,0
09250,0,0,0,0,0,0,0,0
09251,0,0,0,0,0,0,0,0
09253,0,0,0,0,0,0,0,0
09255,0,0,0,0,0,0,0,0
09256,0,0,0,0,0,0,0,0
09257,0,0,0,0,0,0,0,0
09258,0,0,0,0,0,0,0,0
09259,0,0,0,0,0,0,0,0
09261,0,0,0,0,0,0,0,0
09262,0,0,0,0,0,0,0,0
09265,0,0,0,0,0,0,0,0
09266,0,0,0,0,0,0,0,0
09267,0,0,0,0,0,0,0,0
09268,0,0,0,0,0,0,0,0
09269,0,0,0,0,0,0,0,0
09270,0,0,0,0,0,0,0,0
09272,0,0,0,0,0,0,0,0
09273,0,0,0,0,0,0,0,0
09274,17,15,0,0,0,0,0,0
09275,0,0,0,0,0,0,0,0
09276,0,0,0,0,0,0,0,0
09277,0,0,0,0,0,0,0,0
09279,0,0,0,0,0,0,0,0
09280,0,0,0,0,0,0,0,0
09281,0,0,0,0,0,0,0,0
09283,0,0,0,0,0,0,0,0
09287,0,0,0,0,0,0,0,0
09288,0,0,0,0,0,0,0,0
09289,13,23,0,0,0,0,0,0
09292,0,0,0,0,0,0,0,0
09294,0,0,0,0,0,0,0,0
09295,0,0,0,0,0,0,0,0
09297,0,0,0,0,0,0,0,0
09298,0,0,0,0,0,0,0,0
09301,0,0,0,0,0,0,0,0
09302,0,0,0,0,0,0,0,0
09303,0,0,0,0,0,0,0,0
09304,0,0,0,0,0,0,0,0
09306,0,0,0,0,0,0,0,0
09307,0,0,0,0,0,0,0,0
09308,0,0,0,0,0,0,0,0
09309,0,0,0,0,0,0,0,0
09310,0,0,0,0,0,0,0,0
09311,0,0,0,0,0,0,0,0
09312,0,0,0,0,0,0,0,0
09314,0,0,0,0,0,0,0,0
09315,0,0,0,0,0,0,0,0
09316,0,0,0,0,0,0,0,0
09317,0,0,0,0,0,0,0,0
09318,0,0,0,0,0,0,0,0
09321,29,19,0,0,0,0,0,0
09323,0,0,0,0,0,0,0,0
09325,0,0,0,0,0,0,0,0
09326,0,0,0,0,0,0,0,0
09327,0,0,0,0,0,0,0,0
09328,0,0,0,0,0,0,0,0
09329,0,0,0,0,0,0,0,0
09330,13,17,0,0,0,0,0,0
09332,0,0,0,0,0,0,0,0
09334,0,0,0,0,0,0,0,0
09335,0,0,0,0,0,0,0,0
09337,0,0,0,0,0,0,0,0
09338,0,0,0,0,0,0,0,0
09339,0,0,0,0,0,0,0,0
09340,0,0,0,0,0,0,0,0
09343,0,0,0,0,0,0,0,0
09345,0,0,0,0,0,0,0,0
09346,0,0,0,0,0,0,0,0
09347,0,0,0,0,0,0,0,0
09348,0,0,0,0,0,0,0,0
09350,0,0,0,0,0,0,0,0
09351,0,0,0,0,0,0,0,0
09352,0,0,0,0,0,0,0,0
09353,0,0,0,0,0,0,0,0
09354,0,0,0,0,0,0,0,0
09355,0,0,0,0,0,0,0,0
09356,0,0,0,0,0,0,0,0
09358,0,0,0,0,0,0,0,0
09360,0,0,0,0,0,0,0,0
09361,0,0,0,0,0,0,0,0
09362,0,0,0,0,0,0,0,0
